Zip,Median_Value_Per_SQFT_2017-09_to_2018_08_avg,Price_to_Rent_Ratio_2017-09_to_2018-08_avg,Sale_Price_2017-08_to_2018-07_avg
53715,225.3333333,13.50166667,
93015,297.9166667,15.83416667,432241.6667
10044,1279.583333,24.8025,
94502,581.9166667,23.835,902616.6667
19129,169.4166667,12.59083333,
97027,195,15.92166667,334333.3333
76103,85.33333333,7.929166667,
36022,96.66666667,11.65916667,
34288,119.4166667,11.44083333,209508.3333
29669,80.41666667,10.09916667,
1569,184.75,14.29583333,288116.6667
97221,278.6666667,21.85083333,549866.6667
36877,77.58333333,11.86166667,
75009,135.1666667,13.9775,343183.3333
80863,216.6666667,14.81166667,338183.3333
72212,103.25,12.27333333,261158.3333
23875,113.3333333,11.5025,
44054,83.75,10.4375,124641.6667
55792,111.4166667,9.885,
82520,163,14.9625,
95391,231.1666667,18.57166667,587408.3333
19390,134.5833333,12.96416667,
2364,238.25,15.79166667,
60447,104.5833333,11.295,
59860,170.9166667,13.15416667,
38340,65.25,8.779166667,
25311,79.33333333,9.1025,
18960,152.5833333,13.7075,
90623,355.9166667,20.1,
2481,504.9166667,21.96333333,1330425
10804,349.5833333,13.80333333,
19943,118.9166667,12.37166667,
91345,347.5,16.46416667,505966.6667
82930,145.1666667,12.44416667,
84501,141.5,10.54666667,
32579,130.75,13.95083333,
48623,98.33333333,12.78833333,
78861,85.66666667,8.3075,
6238,147.8333333,10.88583333,
96097,128,10.00916667,
65605,67.91666667,9.013333333,
15207,71.16666667,8.1425,
70811,67.58333333,9.125,
68028,154.75,12.0775,269458.3333
73089,94.58333333,12.97333333,
14092,118.5833333,12.55833333,
77708,70.41666667,6.851666667,
18055,141.0833333,11.09583333,183108.3333
81611,957,10.09166667,
50428,145.75,16.55416667,
75652,74.5,7.038333333,
7670,377.1666667,17.26083333,738683.3333
3766,153.1666667,11.3775,
80107,207.8333333,15.04,469775
7204,174.5833333,14.52333333,
27608,264.3333333,18.02083333,483941.6667
30326,273.4166667,12.91083333,346191.6667
8030,68.16666667,7.228333333,
14219,102.3333333,9.739166667,
46561,101.1666667,9.353333333,
55040,157.25,11.3075,
25405,102.4166667,11.03833333,
45309,85.58333333,9.925833333,
74033,94.16666667,10.01166667,
48462,143.25,12.5025,234833.3333
55077,193.8333333,15.1475,
64089,140.5833333,11.58,234041.6667
72719,101.5833333,12.11416667,
33812,114.6666667,12.45666667,192200
55103,150,11.0525,
78629,48.75,9.863333333,
68508,95.16666667,9.301666667,
17557,130.4166667,15.2925,
46320,61.41666667,5.699166667,
68008,127,10.84333333,175791.6667
94517,383.3333333,20.31583333,764658.3333
35773,77.16666667,11.5875,
39730,55,8.858333333,
3076,186.75,13.29916667,
8534,207.3333333,13.67166667,
1119,132.3333333,8.936666667,157116.6667
33974,102.25,10.8325,163158.3333
4105,217.75,15.27833333,
59911,232.25,18.23833333,
93614,145.4166667,17.07583333,
60020,101.0833333,8.283333333,138241.6667
2458,491.75,24.555,
17847,112.75,11.75416667,
94065,928.75,30.94916667,
22657,132.9166667,13.37166667,
75065,120.75,11.95916667,252958.3333
17972,78.58333333,12.7925,
13492,102.0833333,9.071666667,
47371,69.58333333,8.098333333,
55409,231.5833333,13.34,266958.3333
27949,181,14.955,
94542,408,22.84,902225
99350,146,13.7375,
85622,121.25,13.76,184575
81230,197.75,14.55916667,
77836,58.33333333,8.106666667,
78612,118.6666667,12.50333333,
73068,84.83333333,10.085,
92007,678.3333333,22.66666667,
2571,216,13.10666667,250233.3333
38558,108.5,9.5275,
32333,97.91666667,9.873333333,
16057,105.4166667,11.28416667,
60481,133.0833333,8.836666667,
33190,140.1666667,11.36833333,239733.3333
44905,63.83333333,10.325,
72745,101.5833333,12.10666667,
63144,178.3333333,11.68583333,
79735,45,7.8425,
45807,80.83333333,12.00166667,
15071,122.3333333,11.74666667,
35453,81.25,10.08583333,
28721,127.75,12.27333333,
38672,85.16666667,10.40166667,
70070,99.91666667,13.205,224275
46204,233.5833333,13.00083333,
66071,114.8333333,11.67583333,
15063,74.25,10.64583333,
32784,104.5833333,10.505,
13827,75.83333333,6.66,
20866,223.9166667,13.755,316008.3333
32063,107.75,10.52333333,
14519,107.0833333,8.858333333,167791.6667
20851,288.9166667,14.865,380100
36853,142.75,13.7725,
38663,60.58333333,8.851666667,
40243,132.1666667,12.13333333,218308.3333
32220,96.5,11.65916667,
1940,270.75,18.49416667,642608.3333
65742,108.5833333,13.41333333,
33478,206.25,13.345,438783.3333
48166,134.3333333,14.09166667,
32219,79.75,11.37666667,
45439,75.33333333,8.651666667,85233.33333
8812,217.3333333,12.85666667,
50138,86.83333333,9.930833333,
34117,178.6666667,11.26833333,
2917,191.4166667,13.80333333,249558.3333
25064,68.08333333,8.140833333,
23072,135.5833333,12.4725,238116.6667
14425,117.6666667,10.14166667,
23117,148.0833333,13.915,
55805,165.75,8.7,
15137,61.25,7.829166667,
65708,69,10.77916667,
63645,69.33333333,10.18916667,
6371,191.75,17.01,
60033,97.58333333,8.905,
29365,93,10.40666667,
30620,98.25,11.45083333,170975
34453,85.83333333,10.35666667,
83333,222.4166667,15.74333333,
74953,55.41666667,10.05416667,
94552,463,25.00166667,992616.6667
12188,151.1666667,11.26583333,
70739,107.6666667,13.09083333,209891.6667
28445,203,15.64833333,
19530,118.5,12.51916667,
64113,204.5833333,12.68666667,386633.3333
21774,191.0833333,14.9625,372375
97741,127.3333333,12.54166667,
45015,82.16666667,9.006666667,
38852,63.75,8.568333333,
11004,523.6666667,21.11833333,
20124,245.75,19.0175,685591.6667
10924,155.75,11.35083333,
12953,53.66666667,4.806666667,
2885,190.5833333,11.7375,
19078,128.25,9.864166667,
12589,147,11.00083333,
32222,98.75,12.21,186358.3333
1562,159.6666667,13.01166667,
11767,228.8333333,13.365,
3275,141.5833333,11.2,
48160,110.1666667,10.96333333,
99019,248.25,16.2575,313341.6667
15022,47.16666667,9.41,
19030,167.5,12.29416667,246525
66701,53.16666667,6.5025,
76054,127.25,12.26583333,274416.6667
98823,118.8333333,11.42083333,
46534,71.08333333,8.8625,
93210,109.75,12.9625,
28428,227.8333333,16.28416667,
60482,134.0833333,8.8425,
75551,66.25,6.374166667,
91024,584.1666667,25.26083333,
64601,73.5,8.9125,
92582,127.6666667,14.48583333,295825
25419,109.4166667,12.0075,
43440,149.5,12.18083333,
6098,114.6666667,10.42666667,
44056,114.4166667,10.4525,
7444,242.3333333,14.535,363658.3333
90014,618,16.99,
46163,103.3333333,10.89333333,
47586,70.25,9.36,
74432,58.83333333,9.825833333,
19118,250.1666667,16.28416667,
62095,68.41666667,7.685833333,
38320,56.16666667,7.6225,
28170,48,6.9425,
35004,101.0833333,10.525,
30436,50.58333333,8.22,
59044,170.75,14.26916667,
95130,1065.916667,34.44,
19055,146.3333333,10.94083333,202433.3333
25071,74.58333333,9.8825,
1030,165.6666667,11.75583333,
15963,46.75,9.643333333,
32148,59.5,8.8225,
46055,94.16666667,10.97833333,
78003,128,12.09833333,
89029,103.8333333,11.59166667,
76354,62.08333333,8.2325,
98250,333.8333333,19.1525,
16635,95.25,14.36833333,
91914,278.3333333,18.85333333,681500
21054,204.6666667,15.22416667,418516.6667
78204,103.5833333,7.566666667,
60152,120.5833333,10.47083333,217566.6667
74128,64,8.203333333,
28904,86.66666667,12.05583333,
29401,515.25,18.89333333,892700
53558,155.3333333,15.00416667,
73025,116.5833333,12.0525,311858.3333
80603,203.6666667,14.79083333,
78416,69.25,6.440833333,
12414,105.6666667,9.095833333,
95425,344.6666667,16.68833333,
23662,147.5833333,14.16,
67235,145.8333333,13.43416667,218591.6667
28364,39.41666667,6.909166667,
77563,102.6666667,8.316666667,
98930,135,14.0725,
30529,83.25,10.60333333,
93505,90.25,11.32083333,
61354,74.08333333,8.55,
78578,116.3333333,9.166666667,
18014,132.1666667,12.54833333,
61264,91.25,11.5325,
47460,78.41666667,9.5425,
78362,105.9166667,8.7275,
27244,97.91666667,11.77666667,
70047,104.75,13.27333333,
60548,119,11.16,
33853,78.66666667,9.260833333,
63124,246.75,15.33583333,
93449,528.1666667,24.25416667,
98550,69.08333333,10.53666667,
28384,53.33333333,7.731666667,
8048,142.0833333,11.295,
28204,252.6666667,16.10083333,
1062,198.75,12.7925,
1507,157.5,14.74666667,277083.3333
34475,58.41666667,8.256666667,
8805,172.1666667,11.97333333,
27040,96.25,11.56666667,184783.3333
73116,113.8333333,11.60166667,
93108,1084.916667,24.69833333,
16511,75.83333333,10.75416667,
28470,106.0833333,12.71,
34461,98.33333333,11.27833333,
35960,64.75,11.23,
18353,105.9166667,11.22333333,
48383,139.9166667,12.21416667,281458.3333
80487,341.75,14.50083333,
60633,95.91666667,7.5925,
47006,102.6666667,11.25583333,
71047,92.5,10.515,
7843,154.1666667,10.0475,
68138,140.0833333,10.5925,163750
18080,116.5,10.82,
30054,91.08333333,10.88583333,
75249,98.66666667,10.085,190183.3333
8010,100.9166667,8.978333333,
3874,206.4166667,13.97583333,
75758,93,10.3875,
97361,164.1666667,14.94083333,
32693,83.91666667,9.166666667,
7660,206.5,12.90916667,
45106,92.75,9.756666667,
50677,117.5,10.79583333,
74948,54.41666667,9.173333333,
20678,176.8333333,14.3875,312133.3333
14411,57.83333333,6.4475,
46394,91.16666667,9.0175,
66720,44.91666667,6.668333333,
32776,126.3333333,13.72583333,
46040,100.5,11.6,
17241,110.75,12.26416667,
22308,393.5,19.08416667,643008.3333
43023,154,12.57916667,
59870,139.3333333,15.3425,
8031,104.5833333,8.818333333,
45152,114.75,10.94083333,
2053,231.8333333,14.56916667,403900
75233,112.4166667,10.34,
28360,61.75,7.91,
65584,105.1666667,13.1125,
93908,360.3333333,20.8275,
49738,69.25,9.304166667,
75654,79.66666667,7.9775,
10280,1250.75,21.39333333,
79331,32.16666667,7.35,
75462,77.75,8.7075,
2356,243.6666667,15.77,
19526,108.9166667,11.53416667,
77078,73.75,6.996666667,
94158,1152.583333,23.66083333,
94708,749.4166667,27.80333333,
32439,118.3333333,11.3425,
34987,133,11.95083333,
17756,101,12.93416667,
74873,55.83333333,9.834166667,
64501,59.41666667,7.986666667,
56649,69.91666667,7.195833333,
6478,163.6666667,13.59333333,337250
45669,91.83333333,9.9975,
71241,73.41666667,10.69333333,
44615,89,9.5575,
49333,137,12.46,
7022,223.75,14.71833333,
7836,171.9166667,12.84416667,
22307,329.4166667,17.48333333,
32814,228.3333333,14.68333333,459833.3333
45648,75.91666667,8.516666667,
8004,100.8333333,9.4125,
15129,118.0833333,11.82166667,
73045,94,11.32166667,139383.3333
98848,138.1666667,12.30083333,
40242,127.25,12.125,196491.6667
93730,203.4166667,16.84083333,478983.3333
79108,71.33333333,9.24,
95073,510.25,22.7,
10980,221.75,12,
29161,56.25,9.114166667,
66611,67.41666667,7.505833333,
37062,153.4166667,13.21083333,264958.3333
69341,107.8333333,9.268333333,
36613,61.25,9.5075,
74023,56.08333333,8.909166667,
50112,100.25,10.3,
24477,128.5833333,12.535,
50588,87.91666667,9.910833333,
19962,120.25,12.65,
27214,96.33333333,11.89083333,
93644,157.9166667,17.03833333,
8318,110.9166667,13.34,
8863,215.75,11.345,267008.3333
28333,62.16666667,8.799166667,
35223,198.9166667,14.25583333,
61523,81,9.286666667,
13148,66.5,7.179166667,
63117,165.6666667,13.97583333,256941.6667
61548,133.8333333,9.775,
66224,154.9166667,12.67583333,
56071,111.0833333,13.13916667,
33982,119.75,10.95333333,
20781,252.0833333,13.50833333,
27025,70.75,10.40166667,
45806,77.66666667,10.6975,
93212,108.3333333,12.505,
97023,219.6666667,16.9325,342216.6667
86413,86.33333333,12.22,
42345,69.16666667,9.38,
60523,227.0833333,14.225,
14625,117,8.591666667,198100
83350,93.75,11.4525,
2563,218.3333333,17.115,
65809,99.83333333,12.92416667,
81403,169,16.51,
89508,172.1666667,15.19416667,
20166,246.25,15.8325,
8512,222.6666667,13.90083333,
16354,58.66666667,6.739166667,
29691,72.25,10.74833333,
2111,1012,23.48666667,
28723,119.25,12.4125,
76230,43.91666667,7.720833333,
95320,224.4166667,17.18416667,379733.3333
62010,92.41666667,9.985833333,
70544,51.75,7.114166667,
7062,171,11.23333333,
20882,212.3333333,17.8475,543525
81505,161.6666667,16.03916667,
8051,116.6666667,8.829166667,
64106,204.6666667,9.9975,
22960,120.0833333,12.31083333,
16901,91.41666667,10.62,
83644,132.25,13.555,229791.6667
12586,134.5,10.21416667,189081.8182
80621,225.9166667,14.52,
33976,106.5833333,10.68583333,160825
22827,116.8333333,12.8775,
34217,419.4166667,13.80416667,
78336,96.25,8.919166667,
32095,135.3333333,13.0025,336358.3333
33330,204.75,13.5425,
44044,98.16666667,11.2025,153883.3333
4412,112.0833333,8.79,
33972,103,11.28083333,174525
44471,47.5,6.865833333,
64075,117.1666667,10.515,
60558,268.9166667,15.3,609275
44090,95.91666667,11.6225,
48895,112.75,10.2975,
60176,177.6666667,10.2275,
27601,221.25,12.61416667,
1463,170.9166667,13.295,321366.6667
19540,122.6666667,12.56166667,
1082,117.5,10.45083333,178491.6667
7932,309.4166667,16.2725,
30546,108.1666667,11.90416667,
10528,421.5833333,14.68333333,
32908,104,11.44916667,168566.6667
30268,80.41666667,10.0225,
74868,40.75,7.306666667,
19004,222.5,14.41916667,
89109,426,14.29,
3909,246.1666667,17.4275,
28778,171.3333333,14.0575,
49740,148.25,13.81166667,
27523,155.9166667,16.80333333,
6608,74.58333333,7.290833333,
11436,366.3333333,17.80166667,399000
11416,389.6666667,20.26166667,
32643,110.9166667,11.25,
33540,108.3333333,10.72416667,
17102,66.91666667,8.9675,
12211,165.0833333,12.105,
34429,89.5,10.31916667,
95368,202.5833333,16.82,
29829,75.66666667,10.20333333,
98148,253.6666667,15.68166667,
34428,97.25,10.88333333,
35906,64,11.4225,
21047,184.25,14.475,
44408,95.41666667,10.15083333,
62918,78.66666667,10.5025,
89441,200.6666667,17.87916667,
20872,218,14.85416667,345566.6667
98019,284.8333333,20.93833333,
1754,241.1666667,13.72333333,
2113,874.8333333,18.85083333,
61607,79.58333333,9.385,
48360,131.1666667,11.75583333,242600
85344,143.5833333,11.66166667,
36064,94.58333333,11.8,
70445,90.41666667,9.508333333,
92252,136.4166667,13.49166667,
85305,123.6666667,14.84666667,259741.6667
95006,453.4166667,18.61416667,
67219,78.66666667,10.1575,
30531,76.91666667,9.868333333,
39819,74,8.838333333,
59711,98.91666667,9.364166667,
68007,139.0833333,11.7225,
81006,144.4166667,12.28,
21788,162.1666667,13.13166667,
66226,139.9166667,11.795,
97089,199,17.26333333,431216.6667
60410,108.75,10.64166667,
61301,56.41666667,7.784166667,
1879,191.8333333,14.1125,
98346,243,19.09,
85003,251.6666667,16.14166667,
44432,66.16666667,8.715,
35634,81.58333333,13.21333333,
34604,93.58333333,11.6175,172008.3333
38060,102.5,11.0925,192450
35043,126.5833333,12.4625,
80549,222.3333333,15.9175,
8079,72.5,8.364166667,
60554,120.1666667,11.33,262341.6667
13357,55,5.340833333,
17702,98.08333333,11.53916667,
37381,82.41666667,10.125,
43103,102.5,10.6525,177216.6667
18071,106.6666667,10.195,
17113,62,9.160833333,
34240,167.8333333,14.06,410533.3333
1462,179.3333333,13.85333333,274816.6667
44890,59.33333333,8.225,
78756,313.1666667,18.30833333,
3570,53.16666667,5.441666667,
90701,408.25,18.65583333,
93465,335.3333333,20.56916667,
19475,144,13.16833333,
98077,327.5,25.02833333,
2921,191.0833333,15.07916667,
32640,80.75,10.165,
72616,70.5,10.55333333,
84087,209.25,14.10916667,
2769,202,14.83083333,
7974,317.6666667,16.27333333,
93109,832.3333333,23.89666667,
98948,103.4166667,12.6,
7009,270.5833333,16.9425,
35660,42.58333333,8.205,
54971,76.91666667,11.95666667,
60712,212.0833333,14.9225,
15037,88.5,10.5775,
99623,101.75,12.35833333,
28457,101,13.11,
38462,61.25,7.971666667,
95334,162.6666667,16.3425,
11576,422.3333333,18.765,
63044,115.6666667,11.03833333,
7604,236.0833333,17.2025,
79901,64.5,7.8525,
46184,88.58333333,9.0275,
6268,140.4166667,11.37166667,
15084,67.91666667,8.33,
28425,88.58333333,12.83583333,
92313,221.25,15.73083333,352336.3636
14870,88.33333333,7.233333333,
8620,167.3333333,11.19,
17003,117.8333333,13.0825,
20695,148.75,13.36666667,
47119,128.5833333,12.56833333,
92067,567.8333333,21.785,
64124,44.5,6.096666667,
7734,117.3333333,8.87,
89703,199.8333333,19.20666667,
19086,162.3333333,13.13083333,
38068,80.83333333,10.715,
39567,60,8.426666667,
76426,99.5,9.894166667,
27052,84.58333333,10.1275,
7885,173.25,11.11583333,
8628,130.5,9.035,
8201,92.75,9.0425,
29127,106.9166667,11.15166667,
97403,218.6666667,17.46333333,
37397,66.25,9.065,
57005,183.9166667,13.87666667,
92657,819.8333333,22.295,
95811,386.9166667,16.81083333,
97479,138.5,14.41666667,
49097,107.25,11.10083333,
87004,121.4166667,12.24583333,
78257,163.4166667,12.85916667,
14586,112.5833333,8.53,
30525,92.58333333,10.66583333,
23664,116.25,11.88166667,
50327,143.0833333,10.74416667,222745.4545
32561,270.5,14.1375,
2465,504,24.06916667,
68522,152.1666667,10.85166667,
84066,143.8333333,13.10666667,
33170,146.0833333,11.99416667,257371.4286
44062,87,11.59833333,
79756,42.91666667,8.7325,
28138,95.75,12.96583333,
15656,76.58333333,9.76,
77418,114.1666667,10.30666667,
83340,410.9166667,15.28083333,
17340,127.3333333,12.4775,
97862,112.5833333,11.565,
46405,72.75,7.418333333,
92325,174.8333333,14.32416667,212525
33868,115.0833333,11.73666667,
85054,216.8333333,15.76666667,333808.3333
91108,902.8333333,25.9575,2043033.333
32680,70.08333333,7.123333333,
83669,150.1666667,13.92916667,298425
10803,368.1666667,13.59333333,
36604,75.41666667,10.705,
46802,53.25,7.325,
55425,209.8333333,12.45166667,
19444,189.9166667,14.12666667,366541.6667
32204,149.5,13.5225,
27298,86.25,11.89,
46259,103.25,11.74666667,
68133,144.75,12.17916667,271950
82633,172.8333333,14.06583333,
14103,53,5.92,
19734,136.5833333,14.94833333,
24251,64.91666667,7.14,
28377,39,6.653333333,
11755,190.75,11.62833333,
80018,199.1666667,15.18916667,390741.6667
43021,152.5,13.44083333,
2568,408.5,20.77333333,
44444,67.33333333,9.245833333,
48809,79.41666667,10.43333333,
82240,119.5833333,13.13666667,
2813,245.5833333,19.70916667,
3077,170.5,11.62416667,
78163,149.4166667,13.87583333,389183.3333
46550,95.41666667,10.64583333,
94574,770.5,22.33666667,
7436,257,15.82833333,
55807,144.1666667,9.704166667,
77518,97.66666667,8.353333333,
68112,78.66666667,8.375,
78639,127.75,12.19916667,
7078,521.0833333,19.82416667,
19312,237.5,15.9475,
76905,97.33333333,8.734166667,
98951,103.3333333,12.72833333,
44481,76.58333333,11.81,
55806,132.75,8.819166667,
46173,63.25,8.346666667,
64137,92.08333333,9.699166667,
85004,204.5,14.59,
87048,167.9166667,15.70083333,
61072,112,9.880833333,
73026,106.3333333,11.0625,
77562,95.91666667,8.678333333,
3857,179.5,11.68666667,
13323,103.4166667,9.691666667,
7853,179.0833333,13.47583333,451175
92241,156.1666667,12.0475,
3031,166.3333333,12.955,
8824,217.5,13.66916667,
74426,53.91666667,9.909166667,
90755,338.5,17.1225,503500
28731,147.6666667,15.3025,
36544,71,9.9375,
4086,154.1666667,12.35916667,
44026,113.5833333,11.22083333,
16412,105.1666667,11.38083333,
98611,160.5833333,15.35666667,
46001,60.33333333,8.658333333,
2052,288.25,17.9325,
10570,324.3333333,14.47916667,
21102,164.5833333,14.57333333,
29054,101.6666667,10.69333333,
14006,88.5,9.805833333,
48138,126,12.76083333,
13165,63.66666667,6.43,
47978,82.16666667,9.545,
21769,178.5,15.37333333,
28730,181,16.07166667,
37764,111.1666667,10.305,
40513,141.5,13.95166667,
31757,88.08333333,10.57583333,
56472,147.3333333,10.72166667,
45068,120.75,11.43166667,
78225,83.75,7.135,
95304,262.6666667,18.65833333,
13041,106.75,8.508333333,
1540,173.8333333,12.7825,
29654,61.58333333,9.434166667,
39666,71.83333333,10.82833333,
60097,109,8.929166667,149325
12572,210.8333333,12.70916667,
14502,102.6666667,8.614166667,
33592,119.25,12.29083333,
39525,72.25,10.475,
47001,88.83333333,10.32166667,
32348,60.58333333,7.316666667,
7043,319.6666667,20.15166667,
17313,100.75,10.91583333,
96067,185.5,14.46166667,
97457,119.1666667,14.45583333,
98424,185.3333333,15.1075,332991.6667
61080,100.25,9.070833333,
2744,171.8333333,12.6025,
77032,78.75,8.428333333,
36093,100.3333333,12.42583333,
57107,182.9166667,12.68916667,
35501,45.58333333,8.359166667,
31411,158.5,14.66166667,
33954,112.25,11.38166667,
45833,65,9.508333333,
15717,71.41666667,10.115,
24521,119.8333333,11.79583333,
20607,151.4166667,13.55666667,330033.3333
60143,167.75,12.43,
2347,212.4166667,15.4925,325033.3333
31027,41,7.02,
63390,118.25,14.98583333,
99324,161.0833333,15.52416667,
60305,269.75,15.06416667,
60190,161.6666667,12.1125,
93648,136.0833333,11.86916667,
48604,52.16666667,7.655,
81050,64.66666667,6.495,
94305,1342.583333,37.57583333,
39083,50.58333333,7.853333333,
55445,179.6666667,12.18083333,
8402,296.6666667,8.170833333,
34229,193.4166667,13.59916667,
35824,92.66666667,12.89916667,
29356,103.4166667,11.11916667,
72740,75,12.92833333,
2375,228.4166667,14.45416667,
7922,296.75,15.92416667,
98541,134.8333333,15.63,
98354,213,15.3475,
37807,88.33333333,10.40583333,
60171,176,11.0225,
68122,127.25,10.22666667,
95948,147.8333333,15.15166667,
31535,63.41666667,9.3775,
7057,199.0833333,17.26166667,
11577,424.25,18.42,
10918,152.5,11.23666667,248309.0909
55051,80.66666667,10.28833333,
77807,126.4166667,10.825,
95726,206.25,15.42583333,304516.6667
97426,184.3333333,15.57916667,
7438,173.4166667,11.97583333,
31820,97.5,11.98333333,
47842,43.5,7.465,
61727,74.58333333,6.7625,
19952,112.3333333,11.83166667,
11753,400,17.57916667,823650
23510,207.0833333,14.3675,
85390,149.5833333,14.73,277950
35146,101.75,12.8575,
59457,111.4166667,10.945,
45875,96.5,10.17166667,
2343,227.1666667,12.0975,318425
91708,222,17.56833333,478283.3333
13619,76.75,8.628333333,
97503,171.5,13.875,
14001,108.5,11.65333333,
85615,110.75,16.09416667,
31316,84,9.6625,
14004,123.4166667,11.21833333,
21090,189.4166667,12.95333333,271200
13350,54.16666667,5.271666667,
8106,134.9166667,11.3125,
1571,165.5833333,13.325,
3109,170.5833333,11.2575,
31793,79.75,10.92666667,
78063,128.5,12.38666667,
24504,32.58333333,9.500833333,
93636,161.3333333,18.66333333,
39111,57.25,9.191111111,
38058,90.33333333,10.32,150700
11366,597.1666667,25.78,
87059,161.25,15.56416667,
19072,237.25,14.40166667,
10707,332.5,13.61833333,
64105,185.9166667,9.598333333,
44657,77.58333333,9.604166667,
11598,317.3333333,17.78583333,831550
28166,115.5,12.5625,
46540,124.9166667,12.47666667,
55121,173.3333333,12.88083333,
39817,63.66666667,7.7725,
7456,185.4166667,14.30083333,
25143,70.75,8.949166667,
12202,71.08333333,6.8775,
30752,76.25,8.500833333,
93546,343,16.20333333,
2093,227.8333333,15.17,
51360,169.4166667,13.98916667,
14895,40.91666667,4.401666667,
45122,106.8333333,10.53583333,
7661,271.8333333,15.795,
43410,74.08333333,9.263333333,
38570,70.66666667,8.479166667,
60534,144.25,9.146666667,
32038,91.66666667,10.10333333,
7458,297.25,18.54,
45050,105.5833333,10.59,184933.3333
24211,108,12.64333333,
1107,99.58333333,8.461666667,
31320,92.75,10.56583333,
78721,258.9166667,14.0575,
60475,67.75,6.190833333,
40118,94.58333333,9.778333333,
44074,89.91666667,11.5575,
74010,56.91666667,10.52083333,
76567,66.75,6.795833333,
98403,288.4166667,17.60583333,
31636,75.16666667,11.59416667,
25541,71.83333333,10.77916667,
14467,114.5,7.936666667,
19609,110.5,10.94416667,
7035,214.4166667,11.87166667,318241.6667
15005,117.4166667,11.665,
39117,47.41666667,9.561666667,
36587,82.75,10.69083333,
53037,141.5,13.62,
73055,49.91666667,8.441666667,
23075,104.25,10.05833333,120800
34688,151.5,13.70166667,
97411,163.75,15.085,
78408,59.66666667,6.76,
27377,87,11.38,
46761,90.58333333,9.41,
34436,92.58333333,10.565,
20794,215.6666667,13.62166667,
21787,152.0833333,13.665,
32736,130.5833333,14.64083333,254550
99518,184.0833333,11.5575,
7643,195.4166667,13.23666667,
34607,150.25,12.27333333,
94931,379,17.07583333,
8093,97.08333333,8.291666667,
6078,147.1666667,12.8025,
19317,170.5833333,14.35583333,
80230,287.5833333,20.0075,640400
47348,50.5,7.2375,
90056,449.3333333,24.19,
89143,140.3333333,16.2975,275266.6667
93543,183.0833333,12.695,268066.6667
39482,83.16666667,10.70833333,
4468,92.41666667,7.5225,
64504,62.33333333,7.891666667,
55301,200.5,12.18083333,
75979,60.75,7.660833333,
10307,353.9166667,23.13,
17566,140.75,15.6475,
79316,46.75,7.020833333,
95742,190,17.56833333,446108.3333
35128,99.66666667,12.24666667,
97530,231.5,18.15916667,
38201,55.25,7.448333333,
44714,60.33333333,8.600833333,
95360,167.1666667,16.02083333,
97540,201.75,14.76,
18031,138.0833333,12.54916667,
19102,406.75,15.31583333,
39232,110.0833333,10.11416667,
12566,134.5833333,10.18583333,
41035,111.5833333,10.33083333,
21617,152.8333333,14.00833333,
6260,125,11.34333333,
28340,41.91666667,5.810833333,
7921,279.5,12.90583333,
96019,154.4166667,13.86916667,
11575,235.5833333,10.74916667,
27045,84.33333333,10.26833333,
66206,219,13.2175,
12569,151.3333333,11.28666667,
83661,95.66666667,10.62333333,
60044,231.9166667,13.37666667,
17319,105.75,11.38833333,
37757,89.08333333,10.3175,135875
62024,69.66666667,7.963333333,
74437,38.5,6.619166667,
12209,114.25,8.536666667,
22968,139.9166667,12.97916667,
35222,157.4166667,13.69583333,
2482,510.5,21.645,
20636,160.1666667,14.74083333,
19344,140,12.71416667,
6382,142.75,10.34,
78730,209.8333333,17.32083333,
93640,123.75,11.97666667,
81122,181.4166667,15.935,
2896,159.9166667,14.60916667,278241.6667
4046,233.9166667,17.6275,
79124,110.6666667,10.38666667,
32456,170.1666667,13.52833333,
65043,79.33333333,11.73333333,
21853,81.25,7.405833333,
75650,83,10.82083333,
25560,93.25,11.6775,
28610,92.25,9.666666667,
98569,144.3333333,15.75666667,
37840,78.16666667,10.03416667,
77611,87,8.058333333,
49696,156.4166667,12.41333333,
12571,172.5,11.71416667,
21911,144.5833333,14.0575,
47122,121.0833333,12.27916667,
77094,122.5833333,11.27333333,
99712,229.5,12.41583333,
73075,45.75,8.6125,
18229,97.91666667,9.840833333,
74132,89.83333333,10.99916667,
91207,514.0833333,23.25833333,
66012,127.25,11.47416667,
7760,390,18.00916667,
22664,123.5,13.84166667,
93241,110,10.14833333,
29670,93.25,10.55166667,
11545,417.75,18.02833333,
33785,352.5,14.38,429891.6667
49457,99.25,12.15,
98446,183.6666667,15.29916667,299591.6667
68147,120.0833333,9.953333333,133508.3333
72916,96.75,11.9825,
47446,53.16666667,8.003333333,
55063,94.33333333,9.67,
67230,154.25,13.56833333,293850
10970,210.9166667,13.57333333,
44707,47.08333333,8.500833333,
95388,142.9166667,13.9675,
98252,240.9166667,15.19666667,303541.6667
45216,47,7.141666667,
46809,70.25,8.375,
81632,350.5833333,15.62,
98328,196.75,15.63,297908.3333
14031,131.25,12.22166667,
19611,83.41666667,8.76,
12828,110.25,7.786666667,
36079,83.25,10.39083333,
27239,80.25,11.36833333,
10514,319,13.925,
7073,218.75,17.26166667,
14437,62.25,6.0925,
53572,139.0833333,14.265,
39114,64.58333333,9.478333333,
37185,71.66666667,9.360833333,
38382,47,6.329166667,
78264,98.58333333,9.749166667,
75645,65.91666667,8.509166667,
2743,178.5,14.18333333,
