Zip,PctPriceCut,DaysOnMarket,BuyerSellerIndex
34108,9.108910891,107,0.666666667
34113,10.90047393,130.5,4
34104,11.9047619,101.5,1.333333333
34120,17.7852349,116,9.333333333
34114,10.2915952,138,7.333333333
34116,18.07228916,102,6.666666667
34105,11.44859813,118,5.333333333
34103,11.0817942,118,2.666666667
34102,6.804123711,137,2
34117,20.13422819,91,4.666666667
37013,13.50649351,51,1.276595745
37211,30.07712082,51,6.382978723
37075,19.02834008,57,2.553191489
38401,15.67567568,62,2.765957447
37130,20.56962025,52,2.978723404
37128,19.14893617,50,1.70212766
37064,21.25205931,61,5.957446809
37122,19.70954357,57,3.404255319
37167,13.05970149,48,0.425531915
37066,21.05263158,68,7.446808511
37027,22.68041237,64,8.510638298
37129,14.61318052,49,1.063829787
37087,17.21698113,71,5.319148936
37221,21.55688623,54,4.255319149
37209,23.30316742,66,9.14893617
37076,20.2764977,49,2.127659574
37115,19.78609626,55,3.191489362
37174,22.41813602,59,5.744680851
37207,23.93822394,62,8.936170213
37214,15.10416667,46,0.638297872
37217,13.91304348,49,0.85106383
37206,22.53968254,63,8.085106383
37072,22.85714286,53.5,4.893617021
37172,17.61363636,63,4.468085106
37086,8.444444444,46,0.212765957
37067,26.70454545,55,6.808510638
37205,23.56902357,75,9.787234043
37055,19.31034483,59,3.617021277
37203,19.76284585,90,8.723404255
37215,20.45454545,75,8.29787234
37138,21.22905028,59,5.531914894
37148,18.78172589,61,3.829787234
37208,23.68421053,87,10
37216,23.38709677,61,7.659574468
37212,28.75816993,65,9.361702128
37015,14.75409836,70,4.042553191
37127,18,50,1.489361702
37069,20.49689441,72.5,7.872340426
37204,23.80952381,73,9.574468085
37090,9.278350515,62,2.340425532
37188,25.49019608,48,4.680851064
37135,17.20430108,71,5.106382979
37179,25.71428571,56,7.021276596
37073,22.22222222,61,6.170212766
37033,19.14893617,73.5,6.595744681
37037,35.0877193,54,7.234042553
37146,16.32653061,57,1.914893617
6516,14.17004049,85,1.176470588
6511,13.82978723,94.5,2.647058824
6492,25.42372881,83,5.588235294
6460,22.78481013,87,6.176470588
6450,20.32967033,86,5
6513,17.82178218,82,2.058823529
6405,15.75091575,98,5.294117647
6770,21.26696833,94,8.529411765
6512,17.96116505,85,3.235294118
6708,18.78787879,100,8.823529412
6705,16.40625,91,3.823529412
6514,12.05673759,81,0.294117647
6410,20.58823529,96,9.117647059
6704,15.68627451,93,3.529411765
6473,17.0212766,69,0.882352941
6451,18.75,88.5,4.411764706
6437,19.23076923,97,7.941176471
6488,20.06472492,104,9.411764706
6443,20.93862816,113,10
6401,23.61111111,84,5.882352941
6518,16.96428571,91,4.117647059
6515,26.31578947,83,6.764705882
6517,30,92,9.705882353
6716,25.67567568,67.5,4.705882353
6461,23.47826087,90,7.647058824
6706,8.888888889,96,2.352941176
6418,10.29411765,90.5,1.764705882
6477,16.10169492,79.5,0.588235294
6478,17.11711712,76.5,1.470588235
6712,22.93577982,91,8.235294118
6525,17.20430108,101.5,7.058823529
6471,21.66666667,90,6.470588235
6762,16.66666667,118,7.352941176
6403,10.16949153,97,2.941176471
70072,19.88304094,76,5.714285714
70065,18.84057971,78,4.523809524
70119,21.92982456,68,3.333333333
70001,23.52941176,70,5.952380952
70115,16.47509579,75,1.666666667
70003,25.36585366,72.5,7.142857143
70433,20.52401747,88,8.333333333
70118,16.46341463,87,5
70458,22.34332425,75,6.904761905
70056,14.47368421,67,0.476190476
70122,13.95348837,83.5,2.857142857
70117,19.47368421,81,6.428571429
70058,15.17241379,78,2.142857143
70123,20.72072072,74,5.476190476
70068,22.60869565,67,4.285714286
70094,10.58823529,75,0.952380952
70005,19.23076923,70,1.904761905
70126,13.0952381,99,5.238095238
70461,13.87900356,84,2.619047619
70131,16.99346405,90,6.19047619
70114,19.35483871,82.5,6.666666667
70130,10.95890411,85,2.380952381
70448,21.00840336,71,4.761904762
70127,18.84057971,91,7.857142857
70124,22.27074236,84.5,8.80952381
70002,23.68421053,64,4.047619048
70471,29.13385827,81,9.285714286
70460,17.12328767,103,8.095238095
70043,10,77,1.19047619
70116,11.76470588,97.5,3.571428571
70435,25,103,9.523809524
70125,17.89473684,71.5,1.428571429
70053,16.98113208,65,0.714285714
70128,8.064516129,112,3.80952381
70006,28.18181818,108,9.761904762
70037,8.860759494,100,3.095238095
70447,18.8976378,87,7.380952381
70452,20.98765432,79.5,7.619047619
70070,8.928571429,62.5,0.238095238
70445,17.28395062,147,8.571428571
70420,20.43010753,99,9.047619048
70437,26.58227848,115.5,10
10025,8.189655172,124.5,1.80102916
10023,8.232931727,130.5,2.43567753
10467,10.16949153,163,6.295025729
11226,7.228915663,154,3.739279588
10016,6.681514477,161,4.013722127
11375,12.08530806,136,5.214408233
11235,8.950617284,182,6.174957118
10011,6.914893617,127,1.749571184
10128,7.384615385,135,2.469982847
11201,6.923076923,125.5,1.578044597
10462,8.411214953,124,1.783876501
10003,5.357142857,126,1.355060034
11230,6,204.5,4.939965695
10463,6.101694915,136.5,2.401372213
11209,9.230769231,164,5.557461407
7030,13.58695652,82,0.63464837
10024,7.220216606,122.5,1.269296741
11214,16.46341463,179.5,9.468267581
8701,14.49511401,153,8.181818182
11221,9.677419355,183,6.620926244
11207,18.91891892,172,9.845626072
11229,9.311740891,191,6.552315609
10019,8.704453441,141.5,3.619210978
11377,5.309734513,135,2.161234991
11234,5.993690852,159,3.653516295
11355,11.25,142,5.283018868
10314,15.07692308,134,7.30703259
11215,5.487804878,120,0.874785592
11211,9.219858156,134,3.173241852
11238,5.263157895,120,0.789022298
11385,12,146,6.363636364
11373,2.34375,140.5,2.281303602
10468,2.564102564,179,3.97941681
10028,7.531380753,129,2.041166381
7302,19.25925926,100,4.854202401
8753,20.40816327,115,7.718696398
11233,5.882352941,223,5.060034305
7002,11.11111111,110,1.2864494
11236,10.78431373,173,6.946826758
7093,9.893992933,128,2.710120069
10701,6.382978723,132,2.058319039
11372,18.93203883,134,9.073756432
11218,11.49425287,152,6.53516295
11223,16.66666667,215,9.639794168
8831,13.86138614,99,1.526586621
10021,8.536585366,142,3.533447684
11208,7.407407407,200,5.351629503
7087,15.92356688,110,3.807890223
11368,7.777777778,217,6.02058319
11203,5.970149254,191,4.751286449
8759,18.33976834,107,5.506003431
7047,14.38848921,123,4.888507719
10014,8.823529412,156,4.802744425
7305,11.62790698,124.5,3.259005146
11354,9.063444109,166.5,5.677530017
8873,15.73770492,87,1.560891938
11746,16.49484536,117.5,6.140651801
8527,24.2962963,113,8.250428816
7728,22.92191436,105,7.152658662
10466,10.48387097,152,5.574614065
7111,7.619047619,125,1.732418525
7055,5,142.5,2.538593482
11374,10.31746032,125,2.504288165
7003,14.36170213,85.5,0.89193825
10036,9.340659341,165,5.849056604
7306,15.47619048,110,3.447684391
10473,10.90909091,168,6.809605489
10940,12.16216216,131.5,4.596912521
11210,16,218.5,9.571183533
12550,16.7192429,125.5,7.358490566
11434,10.82802548,154,6.123499142
11224,12.35955056,165.5,7.530017153
10010,3.448275862,113,0.343053173
7083,15.86206897,98,2.315608919
11691,3.636363636,223,4.716981132
7601,13.44086022,97.5,1.217838765
10306,19.3877551,137,9.313893654
7470,16.34877384,120,6.380789022
7024,14.9321267,113,3.58490566
10469,12.08791209,166,7.427101201
10312,17.17171717,133.5,8.439108062
11706,11.07491857,117.5,2.126929674
11758,18.99441341,125,8.404802744
10461,15.625,128,7.015437393
11101,5.952380952,171,4.133790738
8854,16.61721068,92,2.264150943
8757,21.03250478,102,6.312178388
10022,7.256637168,141,2.881646655
7712,15.26717557,103,2.452830189
7104,6.153846154,144,2.847341338
11432,14.61538462,177,8.85077187
7052,14.53634085,86,1.063464837
8724,15.86021505,97,2.229845626
8816,17.72151899,94,3.104631218
7960,19.21824104,99,4.579759863
7304,13.33333333,128,4.922813036
11772,12.91512915,110,2.092624357
10065,6.744868035,182.5,4.785591767
11217,1.612903226,118,0.566037736
11205,8.571428571,124,1.852487136
8817,9.958506224,97,0.205831904
11561,11.01694915,138,4.528301887
7726,20.38216561,98,5.145797599
12603,18.75,107,5.90051458
11435,6.818181818,146,3.156089194
10977,16.97247706,160,9.348198971
7036,8.196721311,106.5,0.428816467
11550,8.771929825,151,4.3567753
8861,10.21276596,115,1.492281304
11743,14.08775982,114,3.138936535
7753,16.22807018,93,2.212692967
12601,15.87301587,116,4.87135506
7307,14.43298969,100,1.989708405
10026,14.28571429,144,7.495711835
8902,14.0969163,90,1.012006861
7105,9.523809524,150.5,4.837049743
8857,18.59649123,93,3.499142367
11365,14.72868217,144,7.753001715
8844,17.62114537,85,2.349914237
10013,4.719764012,166,3.72212693
11231,3.333333333,125,1.166380789
11367,16.23376623,139.5,8.387650086
10950,24.55242967,129.5,9.588336192
8901,11.71171171,88,0.308747856
10304,17.1875,154,9.279588336
10583,13.81074169,119,3.773584906
12590,19.7761194,122,8.421955403
7017,9.302325581,129,2.555746141
10075,7.352941176,150.5,3.550600343
10301,18.49710983,158,9.708404803
8807,15.61181435,92,1.766723842
11757,13.61502347,126,5.025728988
7060,13.43283582,99,1.337907376
11590,15.70881226,130,7.135506003
11520,13.41853035,128,5.077186964
10012,9.333333333,154,4.957118353
7666,20.42553191,120.5,8.45626072
10801,19.32773109,125,8.524871355
7202,11.68831169,128,3.704974271
10705,3.571428571,176,4.030874786
8723,21.69811321,116,8.19897084
11040,13.82488479,127,5.248713551
7731,22.42990654,96,5.780445969
11357,10.69958848,151,5.626072041
11756,19.04761905,124,8.301886792
7740,15.86538462,121,6.089193825
10305,22.47191011,146,9.897084048
8820,17.75362319,93,3.036020583
7109,12.75167785,97,0.926243568
10550,12.5,135,5.437392796
11779,12.04188482,103.5,1.14922813
10465,10.73825503,171.5,6.775300172
11364,8.878504673,141.5,3.670668954
10573,11.97183099,123.5,3.20754717
8742,22.82282282,117,8.662092624
11704,10.66666667,100,0.445969125
7032,8.108108108,117,1.132075472
11554,13.13868613,125,4.168096055
7107,2.777777778,128,1.389365352
10038,9.649122807,140,3.927958834
7011,13.51351351,114,2.864493997
11717,7.608695652,117.5,1.046312178
7747,21.98275862,95,5.300171527
11358,16.66666667,146,8.893653516
10704,6.52173913,132,2.109777015
11801,18.32460733,111,6.27787307
11787,17.07317073,108,4.511149228
7410,12.5748503,84,0.394511149
8822,14.55696203,99,1.955403087
11580,14.49275362,116.5,3.945111492
11937,10.73717949,232,7.444253859
11566,14.15929204,137,7.04974271
7065,16.29213483,103,3.190394511
7050,9.917355372,108,0.806174957
11050,12.7753304,133,5.334476844
7110,15.50802139,76.5,1.200686106
8087,20.71713147,129,9.176672384
7208,11.21495327,112.5,1.646655232
7054,11.34020619,87,0.188679245
10562,11.04651163,105,0.960548885
7103,8.888888889,154,4.699828473
10017,5.797101449,164.5,3.910806175
11710,15.6097561,121,5.831903945
7042,6.153846154,80,0.034305317
7018,7.857142857,162.5,4.682675815
11727,10.85271318,126,2.984562607
8050,19.95359629,108,6.740994854
11228,15,174,9.005145798
11735,14.28571429,118,3.996569468
11510,17.05069124,115,5.934819897
11901,12,119,2.624356775
11413,12.41830065,143,6.483704974
7631,16.84782609,154,9.159519726
7013,11.51832461,97.5,0.583190395
7501,0,125,1.097770154
8005,18.11023622,109.5,5.866209262
11793,14.38356164,127,5.814751286
7090,12.5,105,1.457975986
11003,17.6,141,9.022298456
7039,16.2037037,80,1.629502573
10956,18.01801802,121.5,7.581475129
12553,17.85714286,114,6.518010292
7920,17.15328467,88,2.298456261
7701,20.60606061,98,5.265866209
10710,11.2,112,1.509433962
10598,17.55319149,110,5.180102916
11572,17.6744186,126.5,7.907375643
7026,10.52631579,118.5,2.024013722
8755,20.62146893,113,7.547169811
11420,9.090909091,172,5.969125214
7010,14.35897436,112,3.053173242
7106,7.56302521,112,0.548885077
11570,12.63157895,141,6.432246998
7748,20.83333333,104.5,6.689536878
7675,23.31606218,116,8.627787307
11414,4.964539007,151,3.070325901
7860,16.78082192,130,7.804459691
11731,14.19753086,101,1.818181818
7719,17.0212766,104.5,3.825042882
7424,8.227848101,101,0.171526587
11722,8.914728682,112,0.840480274
7430,15.35087719,94.5,1.903945111
10512,19.12350598,123.5,8.233276158
10708,12.05357143,136,5.197255575
11530,11.29943503,114,1.869639794
10309,17.81609195,147,9.382504288
7006,12.34567901,87,0.411663808
7724,19.74522293,92,3.962264151
11542,12.29050279,160,7.204116638
11741,9.482758621,102,0.377358491
11803,16.29955947,138,8.353344768
10952,23.02158273,191.5,9.982847341
10566,15.51724138,103,2.607204117
11725,22.94117647,106,7.375643225
11361,11.76470588,145.5,6.192109777
11412,7.547169811,137,2.69296741
10471,4.188481675,129.5,1.595197256
11763,17.72727273,110.5,5.454545455
10901,19.55719557,136,9.331046312
11421,12.04819277,133,4.768439108
12533,17.89883268,130.5,8.644939966
11729,9.848484848,108,0.754716981
7869,17.83783784,103.5,4.476843911
11419,10,181,6.706689537
7076,12.94117647,94,0.823327616
8876,19.29824561,86,3.224699828
8859,13.42281879,99.5,1.372212693
10591,11.11111111,102,0.668953688
11701,14.40677966,107,2.487135506
7621,17.09401709,98,3.087478559
11720,22.40437158,107,7.289879931
8731,19.55307263,120,7.993138937
7016,21.78217822,86.5,4.23670669
11360,17.96407186,130.5,8.679245283
11433,9.523809524,159,5.38593482
7644,23.75,105,7.341337907
10552,10.14492754,126,2.590051458
8879,17.91044776,111,6.037735849
7112,10.34482759,159,6.054888508
7040,12.78195489,76,0.360205832
10308,20.53571429,135.5,9.519725557
10954,18.25396825,115.5,7.032590051
11418,14.75409836,184,8.987993139
10541,21.71945701,118,8.490566038
7108,8.860759494,120,1.612349914
8536,18.60465116,91,3.32761578
7652,12.71186441,97,0.909090909
7866,22.79069767,98,6.226415094
7450,9.836065574,98,0.25728988
7901,12.23021583,92,0.463121784
8721,15.95092025,118,5.471698113
11001,11.50442478,133,4.442538593
11776,16.46341463,98,2.641509434
7080,15.44715447,94,1.972555746
11791,19.42446043,129,8.867924528
11967,14.85507246,119,4.665523156
7008,9.90990991,106.5,0.703259005
7801,18.46153846,96.5,3.756432247
11021,15.68627451,161,8.953687822
11501,23.52941176,109,7.667238422
11795,16.99346405,114.5,5.608919383
11423,7.52688172,216.5,5.6432247
11563,20.2247191,112,7.272727273
11768,14.77272727,133,7.066895369
7071,7.317073171,97,0.102915952
7095,15.7480315,118,5.231560892
7203,7.142857143,116,0.720411664
11714,20,124.5,8.747855918
11747,16.57458564,130,7.684391081
10990,20.12578616,142,9.622641509
11369,15.06849315,153.5,8.473413379
7871,22.39263804,117.5,8.610634648
10310,13.0952381,143,6.79245283
7950,20.75471698,84,3.859348199
7094,20.51282051,137.5,9.605488851
11784,18.75,120,7.650085763
10303,16.66666667,153,9.10806175
11694,8.411214953,155,4.459691252
10605,10.9375,118,2.17838765
11422,10.52631579,149,5.317324185
10543,12.87128713,104,1.475128645
10703,15.51724138,114.5,4.185248714
7206,4.444444444,147,2.778730703
12508,19.82758621,116,7.632933105
11010,19.78021978,127,8.833619211
11552,14.96062992,130.5,6.861063465
11762,22,118,8.559176672
11946,17.29957806,162.5,9.48542024
7735,17.8343949,102,4.09948542
7508,13.1147541,106,1.835334477
11968,9.572649573,216,6.895368782
7205,6.481481481,120,1.02915952
8872,17.79661017,104,4.425385935
7407,14.81481481,109,3.001715266
10805,11.49425287,125.5,3.310463122
10509,20.1754386,112,7.221269297
11417,13.33333333,170,8.061749571
11427,6.060606061,153,3.379073756
7506,8.620689655,102.5,0.240137221
11783,26.54867257,127,9.451114923
10603,12.96296296,105,1.680960549
7020,14.81481481,121,5.008576329
7461,22.00772201,139.5,9.725557461
7070,13.41463415,113,2.572898799
7834,26.89655172,90,5.488850772
11581,16,120,6.072041166
7081,15.96638655,102,2.744425386
7928,11.56069364,100,0.737564322
7086,8.108108108,141,3.276157804
18337,22.03389831,129,9.399656947
18428,15.84415584,123.5,6.397941681
8840,13.28125,93,0.857632933
7751,18.01242236,116,6.963979417
7405,20,106,6.586620926
8852,20.28985507,100.5,5.660377358
8008,12.52302026,185,7.958833619
10538,9.166666667,101,0.291595197
11754,14.67889908,104,2.332761578
12524,20.2020202,104.5,6.346483705
8830,12.12121212,93,0.531732419
7067,18.85245902,86,3.018867925
11356,8.108108108,161,4.648370497
8837,10.78431373,106,0.977701544
10580,10.43956044,146,5.042881647
10567,17.6056338,130,8.319039451
7079,13.86138614,93,1.183533448
10960,17.14285714,141,8.816466552
10549,19.16666667,120,7.838765009
11733,17.78846154,127,8.010291595
11030,12.35294118,146,6.67238422
7646,21.53846154,98,5.694682676
8904,11.11111111,109,1.234991424
11553,8.620689655,134,2.813036021
11961,16.875,123,7.101200686
7746,17.39130435,104.5,4.116638079
10530,15.90909091,114,4.545454545
7730,22.85714286,95.5,5.883361921
11782,10.15625,122,2.246998285
10005,8.633093525,193.5,6.243567753
7480,11.70212766,115,2.144082333
7522,5.714285714,138,2.384219554
7066,17.5257732,98.5,3.344768439
11429,11.2244898,132.5,4.065180103
11726,10.4,113,1.320754717
12771,15.75342466,124,6.466552316
11788,21.62162162,116.5,8.267581475
7940,5.434782609,93,0.068610635
11703,9.333333333,107,0.600343053
7005,18.86792453,113,6.843910806
11963,14.40443213,253.5,9.125214408
11780,12.86549708,121,3.46483705
11362,14.18918919,145,7.512864494
7481,14.50381679,130.5,6.655231561
11702,15.25423729,116,4.288164666
7044,10.89108911,75,0.137221269
7733,22.45989305,114,8.044596913
11411,9.722222222,141.5,4.150943396
10965,21.875,112,7.615780446
11953,14.38848921,121,4.61406518
11426,13.43283582,146,7.238421955
8736,23.89380531,137,9.794168096
7059,18.47826087,117,7.324185249
10601,14.49275362,132,6.758147513
7446,18.33333333,93,3.361921098
8882,16.32653061,105,3.516295026
7828,16.19047619,108.5,3.84219554
12538,21.68674699,144.5,9.828473413
11949,16.09195402,112,4.322469983
7762,16.66666667,146,8.893653516
7663,17.54385965,108.5,4.974271012
10941,16.21621622,106,3.567753002
7001,11.39240506,89.5,0.274442539
8846,13.54166667,93.5,1.114922813
11738,17.89473684,116.5,6.981132075
11428,12.5,135.5,5.591766724
10520,8.510638298,125.5,2.006861063
11751,13.40206186,115.5,2.95025729
10804,17.32283465,130,8.147512864
7670,15.33742331,113,3.790737564
7204,13.69863014,98,1.423670669
11730,13.18681319,115,2.727272727
11950,14.7826087,125.5,5.986277873
11778,24.44444444,112,8.096054889
8812,15.38461538,92.5,1.698113208
11790,18.5483871,125,8.284734134
11004,6.451612903,169,4.253859348
10924,16.94915254,140,8.7135506
11767,14.28571429,116,3.602058319
8805,15.38461538,86,1.303602058
7843,11.03896104,105,0.943396226
10280,11.21495327,156,6.569468268
7836,19.11764706,102.5,5.094339623
10980,13.79310345,124,4.631217839
8863,13.33333333,102.5,1.54373928
11742,15.38461538,106,2.967409949
8512,17.24137931,102.5,3.687821612
7062,13.08411215,128,4.734133791
12586,28.07017544,127,9.536878216
7932,19.44444444,87,3.413379074
10528,7.692307692,159,4.271012007
11436,7.52688172,164,4.493996569
11764,19.64285714,106,6.329331046
7974,19.79166667,86,3.481989708
7009,13.43283582,72.5,0.480274443
18324,17.24137931,113,5.540308748
11576,18.18181818,191,9.862778731
7734,21,89,4.339622642
7885,13.51351351,104,1.938250429
10803,9.411764706,99,0.222984563
11755,8.974358974,106,0.497427101
7436,16.39344262,100,2.898799314
7078,16.08391608,115.5,5.111492281
11798,8.045977011,121,1.440823328
7853,19.11764706,106,5.951972556
8824,22.91666667,94,5.746140652
10570,22.68041237,126,9.22813036
12572,19.82758621,135,9.416809605
11766,23.30827068,106,7.409948542
7043,6.896551724,72,0.017152659
7922,11.45833333,91,0.325900515
11577,12.38938053,130,4.562607204
10918,22.30215827,119.5,8.730703259
7438,22.83464567,129,9.433962264
11753,13.90728477,156,7.941680961
11598,10,155.5,5.523156089
7456,13.1147541,102,1.40651801
7458,18.18181818,145,9.36535163
7442,17,97,2.795883362
7035,20.63492063,95,4.991423671
10307,20.51282051,161,9.914236707
7921,16.83168317,78,1.886792453
11575,5.617977528,117,0.651801029
12569,13.33333333,150.5,7.392795883
12571,23.62204724,133,9.674099485
7760,12.75167785,121,3.430531732
11545,13.42281879,168,8.130360206
10970,17.54385965,126,7.770154374
10514,10.43478261,123,2.418524871
7502,7.692307692,115,0.77186964
7419,12.5,90,0.51457976
11518,18.30985915,134,8.936535163
8835,8.695652174,87,0.085763293
7452,17.20430108,93.5,2.658662093
7936,19.60784314,94.5,4.202401372
11713,15.29411765,124.5,6.15780446
11771,11.94029851,164,7.169811321
10589,16.96428571,131,7.975986278
7045,13.44537815,113,2.675814751
8889,23.80952381,117,8.765008576
8758,19.42446043,121,8.113207547
11716,18,102.5,4.373927959
12549,26.92307692,101,7.084048027
8823,11.23595506,70,0.154373928
11769,11.53846154,115,2.075471698
7417,15.20467836,202,9.210977702
8722,20.75471698,100,6.003430532
11777,17.24137931,85,2.195540309
7716,16.47058824,105,3.636363636
10069,10.14492754,224.5,7.118353345
8502,20.25316456,116,7.82161235
10536,7.954545455,174.5,5.162950257
7063,9.589041096,88.5,0.120068611
7512,12.30769231,121,3.121783877
7849,14.87603306,146.5,8.027444254
7876,22.53521127,98,6.209262436
11971,9.615384615,144,4.305317324
8833,23.14814815,139,9.811320755
7642,15,102.5,2.367066895
18328,20.10869565,89,3.893653516
10510,11.11111111,105.5,0.994854202
10989,12.12121212,111,1.92109777
7722,18.43971631,135,9.039451115
7463,15.49295775,105,2.830188679
10927,19.51219512,141,9.502572899
7981,27.45098039,90.5,5.797598628
8530,12.5,94.5,0.686106346
7821,15.32258065,133,7.255574614
10992,22.95081967,110,7.701543739
11740,10.76923077,102.5,0.617495712
10579,13.84615385,155,7.855917667
7874,17.64705882,110.5,5.403087479
11023,25,188.5,10
7945,14.94252874,140,7.56432247
11797,18.01801802,197.5,9.879931389
7676,8.620689655,121,1.66380789
11792,21.62162162,142,9.74271012
8884,13.1147541,100,1.252144082
8848,26.96629213,96,6.500857633
11565,15.2173913,139,7.598627787
8850,18.18181818,93,3.293310463
7421,18.05555556,162.5,9.691252144
11933,17.80821918,116.5,6.912521441
10930,14.96062992,124,5.76329331
10923,15.90909091,119,5.711835334
8801,25,99,6.723842196
7645,20,93,4.219554031
7930,15.92920354,124,6.638078902
7403,31.08108108,113,8.507718696
7626,12.5,118.5,2.915951973
7727,19.17808219,138,9.296740995
7462,16,122,6.449399657
11934,16.66666667,131.5,7.890222985
11789,19.48051948,111,6.929674099
11557,14.1509434,186.5,8.799313894
10533,10,111,1.080617496
12564,5.952380952,177,4.391080617
7624,29.76190476,114.5,8.696397942
8734,19.68503937,131.5,9.142367067
12540,17.80821918,129,8.370497427
11558,11.29032258,132,4.082332762
10504,7.476635514,237,5.917667238
7924,11.45833333,136,4.819897084
7826,25.3164557,128.5,9.554030875
7732,22.09302326,104.5,6.998284734
7764,12.28070175,117,2.521440823
7004,17.64705882,92.5,2.761578045
11942,8.620689655,197,6.260720412
8558,14.28571429,115,3.396226415
7422,19.65811966,119,7.924528302
7465,6.976744186,88,0.051457976
11709,19.17808219,159,9.777015437
10590,26.31578947,123,9.193825043
12570,20.54794521,102,6.106346484
12518,27.90697674,123,9.262435678
7830,16,171,9.245283019
12563,20.3125,146.5,9.759862779
8533,21.05263158,161,9.931389365
11560,11.36363636,188,7.461406518
10925,20.37037037,195,9.965694683
7850,20,91.5,4.048027444
8501,20.89552239,115,7.873070326
11721,25.88235294,108,7.735849057
7856,17.30769231,113,5.728987993
10516,14.03508772,127,5.368782161
7416,17.54385965,140.5,8.919382504
10607,16.27906977,103.5,3.241852487
12545,12.32876712,234,8.216123499
7739,27.69230769,107.5,7.787307033
8809,22.05882353,92,4.905660377
8735,11.85185185,147,6.41509434
10506,7.777777778,151,3.876500858
7757,20.75471698,104,6.603773585
8826,15.38461538,128.5,6.826758148
11786,25,151,9.948542024
8730,13.20754717,116,2.933104631
10576,15,154.5,8.542024014
8750,16,140.5,8.33619211
7457,16.27906977,82.5,1.715265866
7750,19.29824561,132,9.056603774
11976,9.090909091,273,6.878216123
8867,17.64705882,108.5,5.12864494
8751,14.47963801,191.5,8.97084048
7827,14.11764706,157,8.07890223
8514,15.51724138,149,8.576329331
8535,13.04347826,132.5,5.420240137
10560,16.36363636,247.5,9.656946827
8752,10.14492754,249.5,7.186963979
8510,19.04761905,134,9.090909091
8827,16.32653061,111,4.408233276
10916,13.33333333,172,8.164665523
8802,26.92307692,116,8.782161235
8092,15.55555556,148,8.59348199
8738,11.88118812,174.5,7.478559177
49120,16.91729323,77,2
49022,22.81553398,77,5
49085,22.83950617,60,1
49127,27.96610169,69,7
49103,25.6097561,69,6
49107,11.25,83,3.5
49038,27.69230769,103,10
49117,19.59798995,174,8
49098,14.28571429,81,3.5
49106,23.07692308,115,9
6360,17.5862069,96,6.428571429
6340,19.04761905,90.5,7.142857143
6320,17.77777778,107,10
6385,22.10526316,79.5,4.285714286
6415,17.39130435,96,5
6351,16,85,1.428571429
6355,15.31531532,91,2.142857143
6382,25.71428571,78,5.714285714
6339,26.38888889,78,7.857142857
6249,13.33333333,97.5,2.857142857
6370,13.88888889,76.5,0.714285714
6335,16.92307692,113,9.285714286
6359,25.53191489,77.5,3.571428571
6365,24.32432432,88,8.571428571
34491,14.32432432,88,6
34472,11.11111111,85,0.5
34481,11.96581197,82.5,1
34471,18.65079365,91.5,9.5
34476,16.56804734,88.5,8
34470,17.77777778,65,4
34482,9.090909091,98,2.5
34480,16.37168142,80.5,5
34474,20.2020202,84,7.5
34473,13.02681992,92,5.5
34420,19.00826446,87.5,8.5
34432,11.11111111,97,3.5
34479,16,70,2
34488,11.11111111,111,6.5
34475,14.66666667,104.5,10
32134,13.51351351,159,9
34431,15.84158416,79.5,1.5
34434,11.53846154,93.5,4.5
32179,13.95348837,87,3
34433,14.08450704,92,7
84404,18.3908046,42,1.111111111
84015,28.42105263,42,7.777777778
84041,25.6281407,41,2.777777778
84010,21.31979695,43,1.666666667
84401,21.69811321,46,3.333333333
84067,17.85714286,41,0.555555556
84403,21.32701422,47.5,4.444444444
84405,25,40,2.222222222
84037,26.97368421,47.5,9.444444444
84414,19.5,49,5
84302,13.41463415,52,3.888888889
84040,26.71755725,47,7.222222222
84075,27.74193548,48,10
84054,26.73267327,43,6.666666667
84025,22.80701754,49,8.888888889
84014,22.22222222,49,8.333333333
84087,28.76712329,38,5.555555556
84310,11.30952381,117.5,6.111111111
73099,19.92687386,76,4.888888889
73160,25.72062084,62,5.111111111
73013,28.06394316,67,7.111111111
73072,24.70588235,81.5,8
73120,24.91694352,58,2.666666667
73071,21.24183007,72,4
73034,28.30882353,82,9.111111111
73112,23.45679012,60,1.777777778
73170,25.72347267,75,7.777777778
73110,18.04511278,63,0.666666667
73012,24.03846154,72.5,6.222222222
73159,27.18446602,57,4.444444444
73162,33.50253807,77,9.333333333
73132,25.46583851,69,5.777777778
73107,29.77099237,53,5.333333333
73069,18.18181818,82,5.555555556
73119,17.94871795,72,2.222222222
73127,25.71428571,61.5,4.666666667
73003,20.63492063,60,0.444444444
73044,25.78616352,77,8.444444444
73008,18.51851852,56,0.222222222
73064,11.89189189,77,2.888888889
73020,21.35416667,71.5,4.222222222
73130,24.8447205,61.5,3.777777778
73115,20.68965517,70,2.444444444
73135,19.56521739,62.5,1.333333333
73139,24.07407407,58,2
73114,18.51851852,74,3.111111111
73018,14.39393939,131,6.444444444
73010,22.37762238,75.5,6
73142,26.04166667,88,8.888888889
73118,33.03571429,61,6.888888889
73122,22.80701754,60,1.555555556
73089,23.94366197,65,3.555555556
73068,21.27659574,71,3.333333333
73025,28.49462366,93,9.777777778
73116,27.90697674,71,7.333333333
73045,24.56140351,72.5,6.666666667
73026,27.36842105,96,9.555555556
73078,21.52777778,89,7.555555556
73080,29.54545455,111,10
