5Yforecast2023.Household.Median.Income,ZIP.Code,CYE2018..Housing.Value.Median.Housing.Value._avg,5Yforecast2023..Median.Housing.Value._avg,CYE2018..Mean..Household.Income._avg,CYE2018..5.Year.Projected.Population.Growth._avg,CYE2018..Housing.Units.Vacant._avg,5Yforecast2023....Housing.Units..Vacant._avg,CYE2018.Median.Year.Structure.Built._avg,count,FILTER_Median_Value_Per_SQFT_2017.09_to_2018_08,Price_to_Rent_Ratio_2017.09_to_2018.08_avg,FILTER_Sale_Price_2017.08_to_2018.07_avg,FILTER_ZHVI,SCORING_price_to_rent_ratio_scaled_0_1,DISPLAY_state,DISPLAY_city,FILTER_days_on__market_bin,SCORING_market_health_index_scaled_0_1,FILTER_estimated_rent,SCORING_days_on_market_scaled_0_1,SCORING_buyer_seller_index_scaled_0_1,DaysOnMarket_Average,ForecastYoYPctChange,YoY,MarketHealthIndex,BuyerSellerIndex,PctPriceCut,median_value_per_sqft_avg_scaled_0_1,CYE2018.Median.Year.Built._avg_scaled_0_1,5Yforecast2023.Household.Median.Income_scale_0_1,CYE2018..Housing.Value.Median.Housing.Value._avg_scale_0_1,5Yforecast2023..Median.Housing.Value._avg_scale_0_1,CYE2018..Mean..Household.Income._avg_scale_0_1,CYE2018..5.Year.Projected.Population.Growth._avg_scale_0_1,CYE2018..Housing.Units.Vacant._avg_scale_0_1,5Yforecast2023....Housing.Units..Vacant._avg_scale_0_1,change_in_percent_vacant_23_less_18,SCORING_change_in_percent_vacant_23_less_18_scale_0_1,anual_income_to_monthly_rent_ratio,SCORING_annual_income_to_monthly_rent_ratio_scale_0_1,GreatSchoolRating,year_built_bin,SCORING_school_score,SCORING_year_built
52995.8571429,19007,200028.357143,213163.785714,61801.2857143,-0.787142857143,6.97928571429,7.31,1955.92857143,14,129.0833333,10.32333333,163033.3333,178900.0,0.190455501802,PA,Bristol,less than 90 days,0.3464991023,1536,0.0925531914894,0.3416666667,73.5,0.09666294,6.869772999,3.464991023,3.416666667,18.05555556,0.0550092452345,0.875238974224,0.130614275766,0.146225904193,0.156411411637,0.109466479763,0.190846392858,0.0957415536568,0.0996844073872,0.330714285714,0.682397408409,40.2352120536,0.251781208992,4,pre 1960,0.4,0.363
75661.9411765,19020,283696.647059,304487.235294,85550.2941176,2.81588235294,6.32352941176,6.60941176471,1973.14705882,34,155.5833333,12.60916667,238566.6667,245500.0,0.248873384702,PA,Bensalem,less than 90 days,0.1423836487,1676,0.0808510638298,0.2333333333,68.0,0.070350305,0.244997958,1.423836487,2.333333333,17.85714286,0.0683728357539,0.914967833003,0.241725586999,0.23552134261,0.25432177534,0.200334171998,0.254993306186,0.0867459157372,0.0901306833027,0.285882352941,0.674301930971,51.0443282325,0.357859382756,4,pre 1980,0.4,0.604058823529
106127.933333,19027,308510.466667,357685.933333,121823.4,-0.856,3.894,3.9,1952.4,15,124.3333333,11.66833333,225216.6667,254900.0,0.224828984385,PA,Cheltenham,less than 90 days,0.0244441376,1974,0.10585106383,0.7958333333,79.75,0.055531581,0.552268245,0.244441376,7.958333333,26.66666667,0.0526138846697,0.867097369635,0.391072793669,0.262004026826,0.311357551995,0.339121163257,0.189620486039,0.0534177314416,0.0531831995636,0.006,0.623762479882,61.7139817629,0.462568902245,4,pre 1960,0.4,0.3136
76857.0,19030,260938.222222,275123.333333,88653.2222222,0.264444444444,2.72444444444,2.61666666667,1965.66666667,9,167.5,12.29416667,246525.0,249600.0,0.240823089524,PA,Fairless Hills,less than 90 days,0.3905537909,1667,0.0968085106383,0.35,75.5,0.065965545,4.829903402,3.905537909,3.5,18.36734694,0.0743822491175,0.897708044916,0.247583879622,0.211232289667,0.222839934324,0.212206495728,0.209568459887,0.0373738165539,0.0356827450064,-0.107777777778,0.603217181564,53.1812970739,0.378831102213,8,pre 1980,0.8,0.499333333333
106967.608696,19038,318024.652174,352252.73913,114400.73913,-1.12260869565,1.44304347826,1.41391304348,1948.30434783,23,169.5,12.51916667,281300.0,293100.0,0.246573300365,PA,Abington,less than 90 days,0.5327302859,1895,0.0840425531915,0.375,69.5,0.059269874,4.790847336,5.327302859,3.75,21.93548387,0.0753908219869,0.857647318473,0.395188962584,0.272158093162,0.305532476147,0.310720816935,0.184873884532,0.0197956109348,0.0192811332197,-0.0291304347826,0.617418839878,60.3697831823,0.449377247326,7,pre 1960,0.7,0.256260869565
85257.0833333,19040,279901.0,308664.75,94090.1666667,-0.504166666667,4.12166666667,4.35166666667,1957.5,12,171.4166667,12.665,264933.3333,276700.0,0.250300288788,PA,Upper Moreland,less than 90 days,0.39497307,1795,0.0808510638298,0.4833333333,68.0,0.064654861,3.944402705,3.9497307,4.833333333,23.59550562,0.0763573710035,0.878864790032,0.288761891327,0.2314704176,0.258800602915,0.23300915772,0.195884395122,0.0565408533877,0.0593424504533,0.23,0.664211035945,52.4179201486,0.371339497091,4,pre 1960,0.4,0.385
82161.0,19044,269398.666667,312213.111111,95082.7777778,-0.233333333333,3.08555555556,3.22777777778,1974.66666667,9,175.0833333,12.30416667,235066.6667,267800.0,0.241078654451,PA,Horsham,less than 90 days,0.1126225659,1799,0.0659574468085,0.05,61.0,0.054977595,2.096835684,1.126225659,0.5,15.38461538,0.0782064212305,0.918474080911,0.273584594783,0.220261745111,0.262604897744,0.236807054433,0.200706210498,0.0423275238867,0.0440162947955,0.142222222222,0.648360659313,52.8531282811,0.375610529352,4,pre 1980,0.4,0.625333333333
106702.380952,19047,348247.285714,384973.761905,124799.047619,0.654761904762,3.40619047619,3.44952380952,1974.28571429,21,174.0833333,13.53083333,324291.6667,351800.0,0.272427951903,PA,Middletown,less than 90 days,0.3512636376,2065,0.081914893617,0.5416666667,68.5,0.048166572,1.852924146,3.512636376,5.416666667,24.16666667,0.0777021347958,0.91759509526,0.393888790825,0.304413363526,0.340613578047,0.350506490486,0.216517525974,0.0467259805074,0.0470401828619,0.0433333333333,0.630503905892,60.4353741497,0.450020941956,4,pre 1980,0.4,0.62
82640.8888889,19053,282609.777778,305775.777778,91051.6111111,0.111111111111,2.92888888889,2.91777777778,1965.55555556,18,172.9166667,13.1025,285191.6667,292500.0,0.261481254313,PA,Lower Southampton,less than 90 days,0.5254799061,1733,0.0914893617021,0.15625,73.0,0.056817094,4.240912331,5.254799061,1.5625,15.31531532,0.0771138006556,0.897451674101,0.275937056003,0.234361375447,0.255703256918,0.221383134167,0.206838570567,0.0401783770131,0.0397889122661,-0.0111111111111,0.620672659627,52.539879464,0.372536377691,5,pre 1980,0.5,0.497777777778
74132.0,19054,231027.75,240115.833333,79558.1666667,-1.5275,2.3775,2.47833333333,1956.0,12,162.8333333,11.9275,226075.0,240900.0,0.231452375476,PA,Levittown,less than 90 days,0.2708879989,1637,0.0813829787234,0.325,68.25,0.054977169,4.739130435,2.708879989,3.25,20.0,0.0720289124054,0.875403784033,0.234225669061,0.179310175171,0.185307437763,0.177407286639,0.177665351177,0.0326144469703,0.0337963323723,0.100833333333,0.640886905774,48.5999796375,0.333871109274,5,pre 1960,0.5,0.364
74565.0,19055,217203.636364,224752.363636,73798.6363636,-0.219090909091,2.12727272727,2.15454545455,1956.09090909,11,146.3333333,10.94083333,202433.3333,214200.0,0.206236635999,PA,Levittown,less than 90 days,0.3516088938,1599,0.0962765957447,0.5625,75.25,0.085728291,12.67753814,3.516088938,5.625,20.45454545,0.063708186233,0.875613541973,0.236348276464,0.164556314549,0.168835842431,0.155370357008,0.200959777293,0.0291818395605,0.0293809284303,0.0272727272727,0.627603779443,46.1529933481,0.309856950067,3,pre 1960,0.3,0.365272727273
84248.3333333,19056,270020.666667,280933.5,93544.5,-2.01,3.93333333333,4.15666666667,1957.33333333,6,145.4166667,12.755,253175.0,264900.0,0.252600373125,PA,Levittown,less than 90 days,0.1358928325,1700,0.0765957446809,0.5333333333,66.0,0.057497169,1.45538108,1.358928325,5.333333333,31.81818182,0.0632459237015,0.87848023381,0.283816902371,0.220925578001,0.229069172643,0.230921345468,0.169075101629,0.0539573044864,0.0566832904751,0.223333333333,0.663007209871,55.0261764706,0.396936323211,8,pre 1960,0.8,0.382666666667
70273.7857143,19057,222839.571429,231867.785714,72172.2142857,-1.56285714286,3.57785714286,3.72214285714,1956.5,14,148.0833333,11.22666667,190333.3333,215000.0,0.213541533645,PA,Levittown,less than 90 days,0.0879022234,1599,0.0914893617021,0.6770833333,73.0,0.062195349,2.723363593,0.879022234,6.770833333,24.46808511,0.0645906874937,0.8765574527,0.215312333715,0.170571296964,0.176464480713,0.149147393156,0.177035865828,0.0490808967626,0.0507578118912,0.144285714286,0.648733272145,45.135843831,0.299874879245,5,pre 1960,0.5,0.371
115131.076923,19067,352077.038462,367922.615385,136097.807692,0.399615384615,4.23230769231,4.37115384615,1969.15384615,26,180.5833333,13.825,331516.6667,371700.0,0.279945820236,PA,Lower Makefield,less than 90 days,0.7099848087,2310,0.102659574468,0.4166666667,78.25,0.046736616,2.651201326,7.099848087,4.166666667,18.11023622,0.0809799966213,0.905754144333,0.435207064414,0.308500688019,0.322332578315,0.393737442934,0.211974992753,0.0580586224154,0.0596081916214,0.138846153846,0.647751029442,58.9167998668,0.435118004104,3,pre 1980,0.3,0.548153846154
144773.941176,19087,580505.764706,593166.529412,182066.0,0.0947058823529,3.84764705882,3.95529411765,1961.70588235,17,228.5833333,14.4925,509583.3333,531200.0,0.297004779064,PA,Radnor,less than 90 days,0.3985637343,2900,0.086170212766,0.1375,70.5,0.034920934,4.054848188,3.985637343,1.375,15.31531532,0.105185745487,0.888569179402,0.580519219395,0.552292491074,0.563822728389,0.5696194621,0.206546498009,0.0527818637057,0.053937229844,0.107647058824,0.642117286835,62.7813793103,0.47304409565,3,pre 1980,0.3,0.443882352941
78831.3333333,19090,245228.666667,262646.6,85659.2,-0.690666666667,2.12866666667,2.07066666667,1957.93333333,15,167.0833333,12.36916667,245533.3333,262000.0,0.242739826471,PA,Willow Grove,less than 90 days,0.3182571468,1739,0.0797872340426,0.2541666667,67.5,0.059885496,6.201864613,3.182571468,2.541666667,19.6969697,0.0741721297529,0.87986463621,0.257262250405,0.19446618088,0.209463287865,0.200750864183,0.192564018872,0.0292009615636,0.0282370970675,-0.058,0.612205749578,49.2577343301,0.340326162159,5,pre 1960,0.5,0.391066666667
153158.5,19096,465669.75,503359.125,188342.5,3.145,2.15875,2.1725,1946.0,8,234.0833333,14.61833333,430791.6667,512400.0,0.300220637634,PA,Wynnewood,less than 90 days,0.2545919072,3267,0.0978723404255,0.6458333333,76.0,0.034391101,4.742436631,2.545919072,6.458333333,21.11111111,0.107959320877,0.852330410706,0.621621128468,0.429733128506,0.467537758103,0.593634404561,0.260852793686,0.0296136434898,0.0296257695005,0.01375,0.625161927692,57.6499846954,0.42268577212,4,pre 1960,0.4,0.224
118988.0,19106,474209.666667,487694.333333,168219.333333,6.99,11.4383333333,11.8833333333,1956.66666667,6,385.3333333,15.53333333,394216.6667,392800.0,0.323604828388,PA,Philadelphia,less than 90 days,0.1592321503,1493,0.127127659574,0.5458333333,89.75,0.042556008,5.026737968,1.592321503,5.458333333,17.30769231,0.184232644125,0.876942008922,0.454114070131,0.438847401112,0.45074310726,0.51663979138,0.329307735675,0.156910585038,0.162049663628,0.445,0.703034426809,112.672025006,0.962659388485,4,pre 1960,0.4,0.373333333333
58258.5384615,19111,177372.134615,199772.442308,62004.75,0.459423076923,3.58134615385,3.50538461538,1955.03846154,52,125.6666667,11.67833333,168058.3333,176300.0,0.225084549311,PA,Philadelphia,less than 90 days,0.1426598536,1299,0.0851063829787,0.0833333333,70.0,0.083221781,5.065554231,1.426598536,0.833333333,13.87283237,0.0532862666162,0.873185190444,0.156412442801,0.12204592722,0.142054186747,0.11024496827,0.213039786539,0.0491287588714,0.0478019409096,-0.0759615384615,0.608962364331,47.7326789838,0.325359620645,4,pre 1960,0.4,0.350538461538
66512.2222222,19114,205934.333333,228347.833333,72700.3333333,-0.0883333333333,2.88222222222,2.85222222222,1966.33333333,18,146.1666667,12.11833333,191641.6667,200700.0,0.236329406067,PA,Philadelphia,less than 90 days,0.6962436128,1390,0.0882978723404,0.2208333333,71.5,0.091893373,6.869009585,6.962436128,2.208333333,16.8,0.0636241385275,0.899246269805,0.196872789802,0.15252908947,0.17269064366,0.151168065273,0.203287736269,0.0395382056039,0.0388949496524,-0.03,0.617261819086,52.3023980815,0.370205790163,4,pre 1980,0.4,0.508666666667
66963.1578947,19115,237741.421053,264773.315789,77850.8421053,1.00684210526,2.23947368421,2.20631578947,1967.47368421,19,158.25,13.4375,219883.3333,233700.0,0.270042679343,PA,Philadelphia,less than 90 days,0.4094738296,1477,0.0893617021277,0.1,72.0,0.072828412,7.547169811,4.094738296,1.0,14.28571429,0.0697175995966,0.901877443956,0.199083319586,0.186475377192,0.211743397928,0.170874776306,0.222785830188,0.0307210076614,0.03008690588,-0.0331578947368,0.616691585683,52.7087624274,0.374193756152,5,pre 1980,0.5,0.524631578947
67571.1875,19116,237074.5,257822.75,77154.5625,0.195625,1.92875,1.89375,1969.0,16,151.8333333,13.28833333,227175.0,237000.0,0.266230502441,PA,Philadelphia,less than 90 days,0.4645767159,1444,0.0829787234043,0.0625,69.0,0.0627173,6.23038996,4.645767159,0.625,13.76146789,0.0664817616238,0.905399169359,0.20206393885,0.185763602064,0.204291506574,0.168210693671,0.208343224237,0.0264585129733,0.0258245344035,-0.035,0.616358949531,53.4311374654,0.381282978206,6,pre 1980,0.6,0.546
78483.2962963,19119,264309.37037,307741.333333,97311.1481481,-0.915925925926,6.48296296296,6.44518518519,1940.88888889,27,145.6666667,14.275,239116.6667,271500.0,0.291446241918,PA,Philadelphia,less than 90 days,0.5093219169,1654,0.0936170212766,0.225,74.0,0.060195212,10.14198783,5.093219169,2.25,16.54676259,0.0633719953101,0.840537353228,0.255556139571,0.214830165901,0.257810582695,0.245333173485,0.188553587266,0.0889330186187,0.0878911717765,-0.0377777777778,0.615857355334,58.8338259662,0.434303717376,3,pre 1960,0.3,0.152444444444
42582.4,19120,105544.822222,126264.866667,46076.4444444,-1.28644444444,4.80577777778,4.478,1943.71111111,45,75.0,7.72,78933.33333,92500.0,0.123923432748,PA,Philadelphia,less than 120 days,0.2583206739,1161,0.131914893617,0.4208333333,92.0,0.164410811,9.857482185,2.583206739,4.208333333,15.42857143,0.0277357539082,0.847049171922,0.0795665131312,0.0453878365987,0.0632447079209,0.049300597775,0.181957014134,0.0659254614025,0.0610652224733,-0.327777777778,0.563490921145,39.6868599866,0.246399808249,3,pre 1960,0.3,0.191955555556
56013.75,19123,265828.375,303477.125,71422.375,-0.245,8.5025,7.56625,1974.25,8,272.9166667,15.89166667,392700.0,378300.0,0.33276257175,PA,Philadelphia,less than 120 days,0.3376605441,1530,0.13829787234,0.5166666667,95.0,0.066415543,5.670391061,3.376605441,5.166666667,14.35897436,0.127542444125,0.917512690355,0.145408275119,0.216451331871,0.253238808515,0.146278382194,0.200498501528,0.116636944423,0.103178816333,-0.93625,0.453616712246,46.6812908497,0.31504153993,7,pre 1980,0.7,0.6195
41236.94,19124,97398.38,115310.06,47962.24,-0.3792,7.3252,7.0726,1942.62,50,73.16666667,7.500833333,77083.33333,90700.0,0.118322301439,PA,Philadelphia,less than 90 days,0.2706808452,1159,0.127127659574,0.2875,89.75,0.150176406,12.39157373,2.706808452,2.875,14.0,0.0268112287796,0.844531610521,0.0729709395602,0.0366935017377,0.051499760594,0.0565159680864,0.198109254918,0.100486791565,0.0964470505727,-0.2526,0.577066066498,41.382433132,0.263039772125,3,pre 1960,0.3,0.17668
55951.3913043,19125,156880.826087,203244.73913,61366.1304348,0.187826086957,10.037826087,9.58173913043,1940.08695652,23,222.4166667,14.645,261675.0,265000.0,0.30090214419,PA,Philadelphia,less than 90 days,0.5507526585,1436,0.0973404255319,0.1833333333,75.75,0.067618868,6.169871795,5.507526585,1.833333333,14.28571429,0.102075979173,0.838687024739,0.14510258683,0.100176466512,0.145776930974,0.107801502627,0.208204375306,0.137698484379,0.130663472908,-0.456086956522,0.540321630923,42.7340741189,0.276304465102,4,pre 1960,0.4,0.141217391304
74236.4137931,19128,244170.034483,272596.413793,84234.8275862,0.358965517241,5.13034482759,5.16551724138,1951.4137931,29,172.5833333,13.07166667,237525.0,245800.0,0.260693262542,PA,Philadelphia,less than 90 days,0.3130092529,1605,0.0978723404255,0.5958333333,76.0,0.063592352,4.595744681,3.130092529,5.958333333,20.43010753,0.0769457051437,0.864821857645,0.234737515459,0.193336349912,0.220130754892,0.195300976258,0.211251277717,0.0703778588091,0.070440701102,0.0351724137931,0.629030256734,52.4827586207,0.371975806906,4,pre 1960,0.4,0.299793103448
90804.5263158,19130,369156.0,409160.631579,116850.157895,1.67789473684,7.28894736842,7.03894736842,1943.47368421,19,307.25,16.195,353841.6667,379900.0,0.340514707762,PA,Philadelphia,less than 90 days,0.7790360447,1403,0.109574468085,0.3875,81.5,0.061116083,5.880713489,7.790360447,3.875,17.39130435,0.144856278366,0.846501347971,0.315955987266,0.326728302803,0.3665449814,0.320092704243,0.23473300027,0.0999894794602,0.0959881391314,-0.25,0.577535558667,83.2859286491,0.674271014826,2,pre 1960,0.2,0.188631578947
49667.8709677,19135,120578.225806,141882.354839,51398.1290323,-0.376129032258,5.16612903226,5.01387096774,1945.48387097,31,95.16666667,8.979166667,109441.6667,120900.0,0.156103316389,PA,Philadelphia,less than 90 days,0.0856235327,1145,0.081914893617,0.2416666667,68.5,0.120909843,8.042895442,0.856235327,2.416666667,18.03278689,0.0379055303429,0.851139526921,0.114300169318,0.0614323185084,0.0799886433952,0.0696622562105,0.198163929279,0.0708687450533,0.0683727436574,-0.152258064516,0.595185202225,44.8891956614,0.297454330982,5,pre 1960,0.5,0.216774193548
54089.6896552,19136,145109.896552,166132.896552,58586.4137931,-0.88724137931,2.9875862069,2.76586206897,1954.75862069,29,115.0833333,10.5675,139291.6667,151600.0,0.196695545503,PA,Philadelphia,less than 90 days,0.3960088386,1299,0.081914893617,0.0333333333,68.5,0.131437995,10.65693431,3.960088386,0.333333333,13.60946746,0.0479492351488,0.872539503206,0.135976347332,0.0876138778126,0.105988311279,0.0971658402022,0.189064276206,0.0409835844013,0.0377172806101,-0.221724137931,0.582641441667,45.1011653527,0.299534552655,7,pre 1960,0.7,0.346620689655
46122.4545455,19138,109181.787879,129434.454545,49229.969697,-1.82909090909,6.69696969697,6.58848484848,1942.72727273,33,89.33333333,8.6525,70583.33333,115600.0,0.147754862123,PA,Philadelphia,less than 90 days,0.1202182019,1262,0.11170212766,0.0791666667,82.5,0.157906574,2.030008826,1.202182019,0.791666667,10.76923077,0.0349638594705,0.84477912489,0.0969201990082,0.0492694080177,0.0666429096252,0.0613665146854,0.172295939425,0.0918687541718,0.089845308851,-0.108484848485,0.603089503041,39.0094847044,0.239752203422,3,pre 1960,0.3,0.178181818182
51689.5555556,19145,149331.888889,177553.444444,59606.3333333,-1.5,8.40583333333,8.03138888889,1943.30555556,36,178.4166667,12.6825,177358.3333,209900.0,0.250747527409,PA,Philadelphia,less than 90 days,0.868043088,1363,0.102659574468,0.6166666667,78.25,0.131224393,11.29374337,8.68043088,6.166666667,20.97902098,0.0798873760464,0.846113418448,0.124210660478,0.092119822145,0.118232592491,0.101068223549,0.178154950892,0.115310875075,0.109521784116,-0.374444444444,0.555064138632,43.7317192468,0.286095124345,3,pre 1960,0.3,0.186277777778
75736.7692308,19147,311271.961538,355264.692308,93291.4230769,2.43230769231,8.76307692308,8.47461538462,1943.30769231,26,304.4166667,17.10166667,402158.3333,399000.0,0.363685927828,PA,Philadelphia,less than 90 days,0.8007181329,1448,0.106382978723,0.6625,80.0,0.07945614,8.24742268,8.007181329,6.625,21.6374269,0.143427466818,0.846118348656,0.242092401276,0.264951247278,0.308761673384,0.229953030683,0.248164286383,0.120211527909,0.115565938776,-0.288461538462,0.570590408244,64.427778368,0.489201476368,8,pre 1960,0.8,0.186307692308
56542.2702703,19148,168128.027027,200000.135135,59584.2702703,-0.477837837838,9.50567567568,6.45783783784,1940.21621622,37,191.75,13.45333333,191491.6667,213800.0,0.270447323724,PA,Philadelphia,less than 90 days,0.6803618285,1335,0.0962765957447,0.45,75.25,0.092043966,9.922879177,6.803618285,4.5,19.04761905,0.0866111951589,0.838985270457,0.14799913202,0.112180103015,0.142298302444,0.100983806566,0.196353143743,0.130398466978,0.0880637124306,-3.04783783784,0.0723190379577,44.6324121875,0.294934317179,5,pre 1960,0.5,0.143027027027
53023.8181818,19149,137201.613636,150529.659091,55441.2272727,0.404772727273,2.94136363636,2.76068181818,1951.40909091,44,112.75,10.16333333,144383.3333,141100.0,0.186366462981,PA,Philadelphia,less than 90 days,0.5540671178,1241,0.0797872340426,0.025,67.5,0.124181432,8.705701079,5.540671178,0.25,12.37113402,0.046772566818,0.864811008097,0.130751343453,0.0791737197698,0.0892596543817,0.0851318286806,0.212066812153,0.0403495050846,0.0376466389918,-0.180681818182,0.590052613861,44.6746392206,0.295348723545,4,pre 1960,0.4,0.299727272727
57995.65,19152,196866.4,218079.7,60957.85,-0.5945,2.9445,2.8525,1960.1,20,152.9166667,12.4775,203508.3333,199300.0,0.245508446421,PA,Philadelphia,less than 90 days,0.7429912995,1339,0.0755319148936,0.0666666667,65.5,0.093577521,10.72222222,7.429912995,0.666666667,15.45454545,0.0670280719617,0.884863867097,0.155123738425,0.142851288199,0.161681897562,0.106239353157,0.194276134239,0.0403925295916,0.0388987376295,-0.092,0.606066236604,45.5249066468,0.303693052007,2,pre 1980,0.2,0.4214
69629.5652174,19154,207511.913043,227393.086957,76280.826087,0.015652173913,2.52173913043,2.50304347826,1968.30434783,23,153.4166667,12.02333333,198941.6667,212700.0,0.233901539268,PA,Philadelphia,less than 90 days,0.4523546471,1399,0.0914893617021,0.2625,73.0,0.097423601,6.938159879,4.523546471,2.625,17.98561151,0.067280215179,0.903794065127,0.21215430324,0.154212770014,0.171667034002,0.164867631505,0.20513905535,0.0345931134143,0.0341332976464,-0.0186956521739,0.619303089384,54.5252509557,0.392020355713,6,pre 1980,0.6,0.536260869565
109065.555556,19335,319755.222222,359317.166667,127961.833333,5.51333333333,2.81111111111,2.80833333333,1979.11111111,18,157.8333333,13.73583333,337475.0,341600.0,0.277667032891,PA,East Brandywine,less than 90 days,0.6684850159,2093,0.093085106383,0.3125,73.75,0.049663349,1.757521597,6.684850159,3.125,18.6440678,0.069507480232,0.9287289135,0.405473298694,0.274005053478,0.313106441789,0.362607839478,0.303017714608,0.0385627063137,0.0382964492584,-0.00277777777778,0.622177442219,61.1379996815,0.45691634691,9,pre 1980,0.9,0.687555555556
103997.846154,19348,357020.538462,393071.307692,125499.461538,6.66461538462,3.90307692308,3.94923076923,1976.30769231,13,158.8333333,14.13,360016.6667,385000.0,0.287740550487,PA,East Marlborough,less than 90 days,0.4053307554,2199,0.0925531914894,0.1666666667,73.5,0.041828571,6.944444444,4.053307554,1.666666667,14.35897436,0.0700117666667,0.922260480636,0.380630902639,0.313776665336,0.349295177974,0.353186391701,0.323514709675,0.0535422482981,0.0538545456725,0.0461538461538,0.631013216923,57.0711512226,0.417005233888,5,pre 1980,0.5,0.648307692308
122040.555556,19355,412160.666667,449562.111111,145797.888889,2.03888888889,4.30111111111,4.20666666667,1967.44444444,9,196.4166667,15.18666667,451358.3333,469100.0,0.314745244448,PA,Malvern,less than 90 days,0.6341665516,2461,0.0925531914894,0.175,73.5,0.044721808,3.280493175,6.341665516,1.75,14.50381679,0.0889645318709,0.901809977952,0.469077989346,0.372625267685,0.40986051069,0.430851581674,0.241160005143,0.0590024648777,0.0573651263669,-0.0944444444444,0.605624833711,59.2433518443,0.438322709913,7,pre 1980,0.7,0.524222222222
61072.25,19363,229247.75,251350.25,68932.25,4.6975,5.175,5.05,1974.75,4,126.25,12.71333333,256641.6667,255500.0,0.25153551918,PA,East Nottingham,less than 90 days,0.4052617042,1567,0.123936170213,0.425,88.25,0.059154599,5.797101449,4.052617042,4.25,14.77272727,0.0535804336863,0.918666359022,0.170205525806,0.177410460469,0.197352162605,0.136750745996,0.288492923059,0.070990436623,0.068865425076,-0.125,0.600107297541,43.989948947,0.28862933108,6,pre 1980,0.6,0.6265
108168.4,19380,380042.9,421496.05,121675.45,2.923,3.3405,3.404,1972.1,20,182.8333333,14.60666667,377175.0,400000.0,0.299922478724,PA,West Chester,less than 90 days,0.8422869769,2235,0.0968085106383,0.4125,75.5,0.040835,4.438642298,8.422869769,4.125,19.20289855,0.0821146410993,0.91255191509,0.401075356376,0.338347406164,0.379770120284,0.338555081725,0.256900388713,0.0458248412636,0.0464193875166,0.0635,0.634145479764,54.440917226,0.391192723936,4,pre 1980,0.4,0.5894
111435.347826,19382,390303.913043,421691.304348,132425.217391,1.88086956522,2.14956521739,2.15956521739,1969.56521739,23,179.0,14.74,381225.0,422300.0,0.303330010989,PA,West Chester,less than 90 days,0.7225521337,2339,0.0872340425532,0.0583333333,71.0,0.050319678,3.682789099,7.225521337,0.583333333,13.64985163,0.0801815431165,0.906703316547,0.417090247,0.349298528258,0.379979457801,0.379685496027,0.238346688203,0.0294876470207,0.0294493815198,0.01,0.624484775526,56.6161681878,0.412540135296,4,pre 1980,0.4,0.553913043478
97306.6,19403,286266.35,326461.85,109560.8,2.942,2.614,2.61,1972.25,20,146.4166667,12.21,232466.6667,271600.0,0.238672084643,PA,West Norriton,less than 90 days,0.3456014363,1950,0.0989361702128,0.15,76.5,0.057776141,2.800908403,3.456014363,1.5,14.7766323,0.0637502101362,0.91289801569,0.347829774185,0.23826387208,0.27788135974,0.292202397477,0.257238657607,0.0358587442189,0.0355918335541,-0.004,0.621956740772,56.185025641,0.408309001757,4,pre 1980,0.4,0.5915
98813.2941176,19406,301512.882353,331282.352941,106948.588235,1.02411764706,3.17235294118,3.17235294118,1966.94117647,17,171.0833333,13.05666667,288391.6667,321500.0,0.260309915152,PA,King of Prussia,less than 60 days,0.3129402016,2098,0.0606382978723,0.1166666667,58.5,0.045832037,7.130956348,3.129402016,1.166666667,17.39130435,0.0761892754917,0.900648768968,0.355215732818,0.254535816829,0.283049552558,0.282207636826,0.223093397473,0.0435182068438,0.0432604819377,4.4408920985E-16,0.622679036416,50.9764481579,0.357193223356,4,pre 1980,0.4,0.517176470588
167486.666667,19425,492024.0,493881.0,203640.0,11.6033333333,3.28333333333,3.38333333333,1989.66666667,3,157.0833333,15.12166667,447650.0,483500.0,0.313084072427,PA,Chester Springs,less than 90 days,0.5808589974,2713,0.113829787234,0.5875,83.5,0.04111272,2.371374127,5.808589974,5.875,19.08396947,0.069129265406,0.953084140901,0.691859171508,0.457859845453,0.457376001509,0.652165207125,0.411441796979,0.0450406312874,0.0461375620146,0.1,0.640736427515,75.0608182823,0.593551678271,9,pre 2000,0.9,0.677777777778
125704.25,19426,340915.583333,387700.416667,147634.25,5.73083333333,1.44416666667,1.24416666667,1985.66666667,12,155.5,13.75833333,297758.3333,354300.0,0.278242053975,PA,Upper Providence,less than 90 days,0.4513879298,2114,0.0984042553191,0.2375,76.25,0.050465707,4.175242576,4.513879298,2.375,17.00404858,0.0683308119012,0.943854791571,0.48703776983,0.296588564201,0.343536899063,0.437877807504,0.306890003264,0.0198110187871,0.0169663497753,-0.2,0.586564254217,69.8364474929,0.542280908003,4,pre 2000,0.4,0.811111111111
92425.1428571,19428,287401.571429,315918.5,99216.0714286,1.09785714286,6.62428571429,6.96,1955.57142857,14,206.8333333,12.93166667,310433.3333,316000.0,0.257115353574,PA,Conshohocken,less than 90 days,0.2070156056,1908,0.0978723404255,0.25,76.0,0.060971519,1.902612061,2.070156056,2.5,16.90140845,0.094217515532,0.874414925176,0.323900404512,0.239475443336,0.26657754634,0.252621729682,0.224406227878,0.0908716782943,0.0949115561443,0.335714285714,0.683300277964,52.0000374364,0.367238492511,5,pre 1960,0.5,0.358
