Zip,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
95758,265300,257700,248300,238900,231800,2.29E+05,224400,225400,224700,223500,2.16E+05,210200,206800,204900,199300,2.00E+05,198400,200800,2.06E+05,209700,214300,210100,206200,201400,1.99E+05,2.01E+05,203800,202400,197600,195800,191500,195400,190800,193700,187100,184900,178400,177700,173100,173900,174200,1.76E+05,1.77E+05,173200,174500,173800,174700,1.78E+05,177800,180500,1.79E+05,185800,190800,197600,202200,206700,212300,218300,224900,229700,224600,231800,234700,248900,248600,253400,255500,2.64E+05,261300,265100,265700,274600,269900,267300,268100,273100,280900,281500,287600,282800,2.83E+05,281300,282400,280600,283600,283900,292800,294400,299800,294100,292500,294800,3.02E+05,306800,3.07E+05,310100,314800,318200,320500,320600,322800,325700,329200,331900,335900,337400,343200,344200,343900,348300,347900,354700,353300,360200,358700,364400,370500,383500,387600,388300,386600,390600,394300,386700,383300,386200
37064,275400,280300,280700,271600,272900,288900,302100,302400,276200,260900,2.67E+05,294500,298500,304300,292900,279900,272900,268400,281600,265700,266300,271500,264400,265500,264700,284500,294700,2.77E+05,275600,272600,293500,290400,291700,272300,262800,253400,247800,247800,268700,278500,280200,269700,283900,291200,282300,280600,279400,281300,263100,257200,257800,275200,295200,298200,311300,303100,304600,301200,2.97E+05,293300,293500,308200,316900,313200,316600,327900,339100,330700,3.30E+05,3.22E+05,324800,314100,303600,307800,316900,328400,329200,327300,330600,330500,333900,339700,362500,379100,382200,368600,370400,371500,3.78E+05,371100,362600,367700,351100,352500,345100,363100,394400,401700,398100,382400,3.79E+05,385400,388900,4.07E+05,422200,429800,432900,439800,436300,428400,421400,406800,413400,417200,435600,4.38E+05,4.43E+05,441100,431800,4.31E+05,426200,424400,422700,421200,433200,454900
60641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156100,160500,139800,142500,137200,136400,129400,129800,140400,131400,136300,121900,135900,133300,143600,138900,136500,128500,124600,117300,133100,139800,147800,142200,147400,154900,160200,166400,165500,179600,176300,175600,169200,179900,195600,198600,207100,210900,193200,182200,182600,199700,202900,206800,234700,238100,240400,226700,235500,228700,227800,236300,252300,2.74E+05,280500,2.78E+05,260900,254800,2.43E+05,229900,214900,236100,243500,232200,223800,225300,254200,257300,263900,245200,249500,257400,277100,273800,280100,276200,279800,274300,278300,287100,296100,288600,283100,259800,2.99E+05,291200,307800,293900,302400,302500,290800,286800
75043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,149900,152900,154300,155900,161400,160700,158300,155500,161100,172300,170700,172900,167400,171400,171200,168700,171800,169900,180400,181700,187700,185300,194200,188400,189600,1.88E+05,193300,194700,197800,202200,207100,200300,201200,196200,197700,
2301,208400,198800,179800,188100,175500,171100,164300,161800,151900,150900,143800,1.41E+05,129700,143300,150300,158300,157200,150700,150900,154800,1.77E+05,1.83E+05,182700,172400,162700,1.67E+05,171800,182500,162200,149400,138100,1.51E+05,155700,165700,162800,1.47E+05,134900,140500,153500,160100,147700,145500,149400,153300,157800,161700,159800,171300,162100,160500,145600,135700,142400,141400,139800,134600,142700,153700,147800,150400,156400,175500,178500,179600,165800,165600,168600,183400,186400,187700,192900,175400,184400,178600,209200,209800,212500,198200,193700,195200,1.98E+05,211800,2.10E+05,212600,205700,2.06E+05,203100,1.95E+05,2.03E+05,208300,218100,219400,219600,223800,228700,236200,232400,236900,230600,237900,234900,245900,244200,246500,245200,244400,242300,234200,234200,239900,253300,260100,261800,254800,252200,254300,262200,273900,268300,2.70E+05,267900,277800,280600,2.85E+05,2.82E+05,
14580,155100,143800,142600,1.45E+05,147400,164400,172700,173400,165100,161300,162600,160500,160700,160400,164900,165100,165800,167500,175900,177300,172900,168100,168500,167700,159800,162700,164200,168300,170500,180900,184700,189600,1.74E+05,176900,166700,175800,167700,159400,150700,155400,159500,170700,167500,173100,167300,169400,168500,161400,153500,150400,159400,159600,157300,163700,177600,1.85E+05,179700,1.75E+05,172800,187800,186100,183100,160900,158100,166800,180600,1.82E+05,180600,169500,167300,164400,170500,171900,165100,1.60E+05,161200,162500,162500,162900,164200,173800,174500,177300,165300,153400,1.55E+05,162800,1.75E+05,177900,181700,185200,183800,187600,188200,182600,190400,204600,223300,229300,220800,218700,229400,221600,222800,207300,217300,217500,211600,204100,208300,223900,228400,217700,211800,214600,214300,196800,1.93E+05,193700,183500,171300,1.67E+05,180600,197300,204200,
19020,246500,265700,255900,246600,237600,239600,241400,233900,233300,232500,2.29E+05,236100,2.42E+05,2.46E+05,239800,233800,232900,229100,233700,230700,226200,2.22E+05,210300,223200,225300,244900,233500,229400,220100,228600,228700,235300,231100,230400,226600,221700,227200,223900,220700,214300,218400,214200,2.04E+05,201600,207400,210900,204300,206800,224100,229300,222200,204600,194600,203600,2.04E+05,210600,201300,207700,2.09E+05,216600,217600,218100,219400,215600,212600,2.07E+05,2.04E+05,201800,205100,2.06E+05,214600,214700,209600,202400,199200,203200,204600,205700,209300,211400,212700,221200,216500,214900,220300,220500,222100,206500,215900,2.18E+05,227300,222300,219400,207300,1.94E+05,192700,210100,225200,219600,203300,204300,217100,218800,2.18E+05,217700,223500,227300,235800,2.37E+05,247300,244200,245100,234300,228500,228500,233200,230100,234600,232500,2.40E+05,241400,249800,2.52E+05,248500,243700,
60660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171500,181100,150400,150300,136500,1.44E+05,155900,158300,154600,1.58E+05,173400,176200,167200,182900,177500,175600,160500,184500,195800,2.07E+05,199900,199100,1.97E+05,198300,208600,197700,230200,234200,250100,219400,203900,204300,211600,204200,187100,1.81E+05,216300,211900,219300,228400,267500,257100,2.41E+05,210800,2.04E+05,185900,196400,199200,203700,206700,235600,261100,262300,263500,2.44E+05,251600,247300,242800
19120,91400,89200,82300,78700,80300,81100,79900,8.20E+04,8.40E+04,8.00E+04,73400,79300,83800,86700,76300,77100,79100,7.80E+04,81400,80800,83100,76300,70800,76700,79400,83200,7.60E+04,75500,78700,79600,68100,65700,71200,71300,60900,53800,71700,7.50E+04,72400,62800,66500,66800,74700,71500,76600,61100,62300,57600,60100,6.00E+04,63200,70100,69400,64300,54200,62100,60900,6.00E+04,47900,49100,49200,52100,56300,55800,55600,49300,52700,61700,59300,61600,54300,60800,57900,56700,55200,55500,57800,5.80E+04,5.80E+04,56800,5.70E+04,58100,59900,57200,59900,61300,63100,61500,58300,58900,58500,64100,6.70E+04,62500,6.10E+04,55800,59400,57500,57600,58200,59900,61600,71100,68500,69300,6.10E+04,62300,65500,69600,68500,71500,74300,79800,77800,78600,84300,86900,84200,7.30E+04,72100,76900,78400,7.80E+04,75400,81600,
29445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147300,144100,143500,148100,151400,153900,153200,143400,145600,141800,1.50E+05,1.52E+05,155900,162600,1.62E+05,163600,1.61E+05,157700,161500,167800,174800,175900,174200,171100,174600,175800,175200,166800,1.68E+05,169300,173600,169500,179200,182300,183700,1.74E+05,179100,183400,186500
33467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168900,185100,2.09E+05,216900,213400,196600,181300,185300,178100,180200,190200,197200,211200,194900,199700,211200,2.33E+05,245300,242500,236300,2.41E+05,236200,242900,238400,247100,239100,231500,212400,214500,223300,232800,227600,2.19E+05,2.17E+05,228100,236400,239200,235800,239500,251400,251200,253100,248600,245800,247800,263100,278800,269900,244600,2.30E+05,245300,
93307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84700,85900,79700,76500,7.90E+04,78700,83500,76400,77100,74900,78400,82800,8.50E+04,88300,82600,82200,82800,80900,85100,79900,85500,78600,81600,82300,85400,84600,85700,89500,95300,103500,108600,111100,111700,113200,109100,106500,106600,123300,125400,127700,121300,1.23E+05,125900,129200,129300,132300,131900,135500,134700,136700,130100,133800,130600,139800,126700,123500,130800,129700,1.37E+05,133500,147400,151200,151300,151600,152200,151100,147700,144200,135500,141100,142700,154500,158300,157200,157500,154800,163100,163500,168300,167900,168600,164600,167700,174500,181600,182500,182100,178400,174200,168700,172600,174900,178900,177600,178700,1.87E+05
95035,628400,588600,550800,581700,590700,603800,596800,549400,539100,488500,493400,453100,425200,3.89E+05,383700,394700,407100,415400,409800,403600,409400,435400,464500,447300,431700,417100,420300,438100,427800,453400,440600,453300,446700,449700,444200,416500,407700,410400,442300,444900,433800,4.26E+05,4.21E+05,4.29E+05,424500,426700,462200,434300,426800,400500,434100,457500,465200,4.61E+05,467700,467600,490300,504700,512300,490100,484700,511300,548900,555700,550200,551200,582300,586800,609400,618900,625700,618300,595600,6.06E+05,616600,629100,6.42E+05,626900,6.41E+05,621800,656300,668900,707800,718300,724500,731800,723600,7.38E+05,733600,747200,739700,752100,759600,761100,772400,777700,788300,783900,785800,786200,8.01E+05,812300,821200,800200,803700,810300,835200,835200,839700,8.42E+05,850800,859200,859400,8.60E+05,869100,885500,936200,982600,1018500,1033200,1053700,1082200,1.12E+06,1102600,1081600,1011200
77521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136600,1.35E+05,136500,136300,136800,136400,138900,138800,142400,143300,138600,135300,136200,149400,149800,156100,151100,1.54E+05,150300,151700,150200,152500,153800,156400,158600,160600,163200,163500,162900,166100,171700,173900,171800,168900,167700,167500,167800,172200,173300,178500,180700,186300,183700,1.81E+05,1.89E+05,185200
85282,212600,214700,2.14E+05,224200,215200,210200,190200,175900,186200,198600,200400,176200,159600,155800,157100,158600,161500,158300,164800,165600,177100,162500,161400,1.58E+05,157100,150600,141700,141700,140700,139700,125200,112900,1.15E+05,121700,123400,113400,109300,104300,104800,108100,112100,111200,113100,114400,123900,1.25E+05,133200,124100,135900,1.34E+05,147900,144700,149600,145100,145600,148300,156500,162300,166300,167600,165100,166600,167700,175400,185500,186700,187400,186400,187400,186200,191300,187300,190300,177900,1.82E+05,177200,183100,195300,203200,2.03E+05,184600,183300,184300,2.04E+05,207100,213900,207800,208100,201800,202100,201400,203900,207900,2.23E+05,232600,232800,222200,219700,214800,219700,222800,232300,229500,231100,231300,238200,240200,2.45E+05,246800,250200,252900,252800,252800,247300,241800,239800,244500,253900,2.59E+05,267900,266500,257900,251200,258600,2.67E+05,261700
22204,367800,3.53E+05,362700,348800,342900,3.28E+05,328900,325200,316100,302500,312600,309700,316400,289400,301100,3.02E+05,330900,336200,350400,3.58E+05,353800,341800,310100,305300,311100,335400,3.35E+05,343400,3.52E+05,359700,3.66E+05,358800,3.73E+05,374100,372400,361500,354900,352600,368400,372400,394900,397800,400800,380600,372900,337400,3.62E+05,363500,392400,370400,368700,385200,382800,373600,355200,370100,392500,386500,382500,363900,3.85E+05,397400,425300,419300,406300,387400,395300,402400,402500,394100,384500,396400,405400,410400,414200,414800,435800,429700,430700,4.11E+05,409200,379400,382100,367900,392800,399800,410900,417600,409300,428100,424500,438800,403600,364600,3.59E+05,381100,413700,404400,397100,4.03E+05,410500,4.10E+05,408800,402100,415500,428200,448800,456100,454600,440700,428500,428200,432400,474800,4.38E+05,453500,420400,444300,447400,4.22E+05,442300,4.31E+05,461200,445400,4.46E+05,427700
20874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62E+05,263300,2.58E+05,262800,259300,265800,265700,2.66E+05,266900,2.72E+05,2.78E+05,276700,276600,271800,271900,274100,276800,287500,281600,288200,273700,285300,287400,288500,283500,282700,292800,
93309,196700,187300,177700,172200,164800,156800,146300,137300,134400,135200,134200,128800,117500,113100,107900,111800,107400,104800,106900,104700,107300,1.06E+05,110800,118400,115200,120300,112400,115800,1.12E+05,112200,111700,108700,112900,107400,110900,109500,1.10E+05,108100,102500,108100,105900,110600,108800,106100,107800,1.08E+05,1.14E+05,118100,120700,124900,119800,122800,121700,1.23E+05,1.25E+05,127300,129900,131700,136600,1.44E+05,146300,146800,148800,152700,150300,150800,149900,1.56E+05,159700,1.59E+05,1.59E+05,156800,159800,162300,166100,168200,182400,179900,178200,161500,1.64E+05,163800,165200,175500,177300,191600,179900,179900,169600,175600,177300,174300,168600,172800,172900,182200,179600,180900,176600,1.74E+05,174800,1.73E+05,175700,1.82E+05,181800,182700,180900,183800,182900,180100,175400,175100,1.77E+05,1.84E+05,189600,190300,192200,190700,197200,200700,204400,199400,194800,189700,193300,198100
75002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223200,216900,218700,214600,214700,218400,224600,225400,2.25E+05,222600,228500,236200,240700,240600,235500,238500,2.44E+05,2.49E+05,250200,249100,246500,246100,248400,258100,260700,268400,2.70E+05,274600,269400,267400,261100,267600,269700,277800,2.74E+05,2.75E+05,275400,281400,285600,280900,267500,271700,274700,286700,2.75E+05,272900,274300,279800,290300,290600,
92630,411700,419600,3.99E+05,434900,433100,426500,399300,380900,343700,352900,346300,347700,350800,328200,367700,389200,425800,4.04E+05,393100,385800,390900,384800,417900,417700,418200,362900,383200,384600,428600,428200,420400,395300,410500,402700,390700,359700,373800,383900,3.97E+05,396400,415700,403400,388800,374100,383700,378900,378400,354100,338600,333700,350300,371700,392800,402300,411400,420500,4.24E+05,452300,443600,426100,4.49E+05,4.60E+05,520200,490500,520400,500200,513100,496300,5.24E+05,526700,556200,543700,543600,518700,509300,490100,489900,493700,524600,526600,519200,519300,515600,536700,540500,552500,555300,577700,581100,582300,565400,567700,5.73E+05,582200,591600,579300,579500,555200,566500,575700,606200,610200,588500,589600,603700,630200,646600,641200,662500,653200,668300,656400,666400,6.65E+05,672400,683500,713300,714200,696200,682400,6.93E+05,692900,678200,669800,693200,692500
94541,417100,375400,344700,329700,321200,311900,309300,294700,282700,262200,252800,247600,239900,234100,225200,2.25E+05,231500,236100,241900,236100,245500,247500,261600,264500,269200,2.64E+05,2.53E+05,253200,252600,247300,244900,241100,260800,253900,258300,259300,255900,247900,216500,215600,217200,231400,237200,231200,236200,235500,241900,241600,240500,237100,227400,2.26E+05,235500,252600,257600,2.73E+05,2.80E+05,297500,304900,310600,316600,320700,329700,353700,363700,374800,365700,365700,363700,381400,395700,411200,404100,398100,395800,391900,397600,402800,411500,411100,425400,422700,426300,402100,415200,452800,481200,482700,4.53E+05,440900,461500,477700,482800,474400,465300,476100,472500,486600,489200,500100,505600,5.10E+05,507100,5.09E+05,523500,530700,533700,538100,551600,556900,548100,550100,548700,563200,578700,582800,592100,587700,630100,633300,639100,602400,577800,569900,568400,
60056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204300,2.19E+05,189400,192300,182600,201800,185700,1.81E+05,181300,185400,197600,206200,226300,229400,2.23E+05,222600,227100,232700,227900,250100,248600,256900,240700,239800,243300,245700,254200,259100,2.57E+05,2.49E+05,2.53E+05,253500,258300,2.59E+05,257600,267600,266800,268800,266500,2.71E+05,277200,280700,279400,284100,286500,266200,275700,271500,289200,274200,2.75E+05,274600,270300,270300,272700,278700,284700,287800,291400,287900,293600,288700,279600,268500,254500,258400,258100,293800,299600,300500,275600,278800,288600,291900
29223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105200,111600,136300,1.41E+05,139300,109100,105200,103200,109300,1.07E+05,1.10E+05,116200,122700,121700,121700,121400,125900,116700,123300,113700,138200,126800,134600,117600,124800,121500,116500,
98133,318100,339600,320700,335900,329800,3.29E+05,323800,321400,320100,321300,343300,333400,329200,2.89E+05,289100,279900,291700,304100,302800,308600,305300,303100,290800,291100,302700,301500,290900,290700,292400,297900,288200,2.95E+05,286500,2.89E+05,262800,248600,237400,254200,263800,275300,269800,276400,2.54E+05,262700,262900,280400,265900,258200,2.40E+05,242600,247300,272800,284300,2.92E+05,292300,298500,302200,286800,269900,281500,305800,330200,317400,313900,312700,315700,310300,311400,324400,333300,337400,338200,339200,337100,321300,326200,314300,327900,328100,338900,333200,3.26E+05,322500,324900,331600,3.43E+05,354100,357800,361100,370100,374700,384700,3.86E+05,394400,396300,370800,368900,370700,405300,413800,419700,419400,427600,432500,438800,448100,457100,462300,4.70E+05,477100,485400,490100,5.00E+05,5.20E+05,527800,542900,549400,542900,544200,551700,552100,547700,534100,557800,562400,584600
33157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195800,195700,204700,186100,186300,181100,198500,203900,210300,211800,214500,213300,214400,213900,200400,204900,215300,224900,225900,239600,240200,235700,214400,230400,234300,235200,2.20E+05,2.25E+05,236800,259200,267400,265800,265700,269900,268400,265900,2.70E+05,280400,283200,281100,280900,286100,285900,284700,281800,292300,280900,297700,296200,321900,302800,3.15E+05,314100,337200,324900,326400,310300,
32246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93800,101300,99800,107500,90700,87100,92100,94500,104900,107600,123800,133600,134700,129900,125700,124200,129600,129100,125900,120500,122400,129500,133400,128500,129400,125600,128300,131900,125800,130700,124100,131200,128800,137200,1.38E+05,144400,143600,147300,147300,140500,135600,136500,143100,149800,147300,1.46E+05,171600,171100,162200,155600,157100,167500,155200,150200,159800,158400,183600,171600,202600,184900,188400,162300,167600,176200,163900,1.55E+05,146100,149700,158100,167700,188500,188300,182600,181800,179100,175600,154600
29681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197400,199200,201600,203200,201200,2.10E+05,210700,209800,2.01E+05,202400,207700,209700,210300,199300,198800,199700,213500,210900,208200,209900,213800,220400,220500,232700,234100,231300,223500,223600,235100,2.35E+05,235500,229800,230200,230800,231700,2.38E+05,240600,237100,2.24E+05,219500,220100,237100,245100,247200,241700,2.39E+05,243700,2.42E+05,243800
