Zip,PctPriceCut,BS_DaysOnMarket,BuyerSellerIndex,MarketHealthIndex,ZHVI,YoY,ForecastYoYPctChange,NegativeEquity,Delinquency,MH_DaysOnMarket,DaysOnMarket_Average
32507,16.31701632,91.0,6.875,4.022234498,202300.0,4.010282776,0.039303015,0.137711189,0.020833333,98.0,94.5
32506,21.59090909,71.0,5.625,3.145974313,124200.0,9.13884007,0.04615942,0.14159292,0.029296875,73.0,72.0
32503,28.85572139,77.0,9.375,4.832205496,161000.0,12.03897008,0.019329193,0.101534829,0.029069767,73.0,75.0
32571,22.03389831,68.0,3.125,1.662063251,178500.0,3.358425014,0.057994398,0.076972418,0.022222222,61.0,64.5
32570,22.53521127,68.0,3.75,7.624637481,139800.0,9.304143862,0.081852647,0.095279217,0.042296073,67.0,67.5
32533,27.51322751,83.5,10.0,2.301477696,177300.0,5.72450805,0.059960519,0.088850603,0.033240997,81.0,82.25
32563,21.94244604,68.0,1.875,1.32233117,233900.0,5.218173639,0.031487815,0.067285383,0.049808429,67.0,67.5
32504,23.30827068,75.0,8.75,5.118768126,151400.0,8.142857143,0.037443857,0.097943925,0.019083969,67.0,71.0
32583,9.004739336,82.5,2.5,2.675735396,146700.0,6.613372093,0.062304022,0.099042863,0.025210084,71.0,76.75
32534,22.78481013,68.0,4.375,2.162684712,124300.0,6.970740103,0.058921963,0.127336449,0.041284404,65.0,66.5
32561,14.0625,91.0,6.25,3.266813976,441100.0,5.023809524,-0.00306053,0.068760611,0.012345679,91.0,91.0
61554,25.95238095,102.0,5.384615385,1.010910095,86900.0,2.235294118,-0.04127733,0.177529658,0.036949686,92.5,97.25
61614,30.63291139,94.0,9.230769231,2.005938406,128900.0,3.451043339,-0.034561676,0.160786582,0.032374101,85.0,89.5
61604,27.93650794,95.0,3.846153846,0.20784422,65600.0,0.768049155,-0.074634146,0.263906057,0.039812646,82.0,88.5
61615,25.4491018,105.0,6.153846154,1.1117249,158100.0,-0.503461296,-0.026110057,0.131597975,0.021978022,96.0,100.5
61611,28.125,93.0,3.076923077,3.437370529,120300.0,4.699738903,-0.036907731,0.123241035,0.038674033,92.0,92.5
61571,24.56896552,92.0,0.769230769,3.969755559,142900.0,1.563610519,-0.027053884,0.079585538,0.011080332,83.0,87.5
61550,38.16793893,73.0,7.692307692,4.342632233,175500.0,0.573065903,-0.01405698,0.059777102,0.005649718,67.0,70.0
61523,30.52631579,87.5,6.923076923,1.959674078,115200.0,4.918032787,-0.037473958,0.168539326,0.047619048,82.0,84.75
61548,28.31858407,134.0,10.0,3.043087971,185300.0,-1.801801802,-0.014954128,0.075489282,0.024691358,107.0,120.5
61607,25.23364486,104.0,1.538461538,2.373290982,105900.0,4.437869822,-0.035325779,0.197749196,0.024390244,86.0,95.0
61525,27.20588235,106.0,8.461538462,0.953597569,239900.0,1.180936314,-0.010479366,0.103448276,0.012820513,87.0,96.5
61616,30.0,77.0,2.307692308,0.985361138,65500.0,0.92449923,-0.059038168,0.214285714,0.015873016,90.0,83.5
19143,16.35514019,79.0,2.833333333,0.043502279,,,,0.223473365,0.084302326,70.0,74.5
19111,13.87283237,73.0,0.833333333,1.426598536,176300.0,5.065554231,0.083221781,0.104794177,0.074251497,67.0,70.0
19124,14.0,89.5,2.875,2.706808452,90700.0,12.39157373,0.150176406,0.214701503,0.100882724,90.0,89.75
19446,19.18819188,73.0,3.333333333,5.241679326,309400.0,2.620232172,0.05854234,0.050648078,0.034408602,73.0,73.0
19020,17.85714286,71.0,2.333333333,1.423836487,245500.0,0.244997958,0.070350305,0.058677344,0.063529412,65.0,68.0
19720,17.42424242,73.0,2.458333333,0.918381439,179000.0,3.587962963,0.074497207,0.074837194,0.09700428,71.0,72.0
19120,15.42857143,90.0,4.208333333,2.583206739,92500.0,9.857482185,0.164410811,0.187895324,0.091089109,94.0,92.0
19134,22.80701754,94.0,8.416666667,2.969893661,49100.0,25.8974359,,0.265531062,0.06490566,89.5,91.75
19067,18.11023622,79.5,4.166666667,7.099848087,371700.0,2.651201326,0.046736616,0.050991163,0.023419204,77.0,78.25
19104,14.11764706,86.0,2.583333333,4.141002624,,,,0.121505376,0.017699115,89.5,87.75
19148,19.04761905,78.0,4.5,6.803618285,213800.0,9.922879177,0.092043966,0.083359949,0.034482759,72.5,75.25
19131,11.41304348,88.5,2.125,2.874602955,103700.0,26.30937881,0.147888139,0.182844933,0.083472454,92.0,90.25
19711,20.97560976,67.0,3.208333333,3.944206601,271700.0,3.033750474,0.060684579,0.051912568,0.031578947,64.0,65.5
19144,16.0,86.5,3.708333333,0.009667173,,,,0.187713311,0.098181818,69.0,77.75
19380,19.20289855,77.0,4.125,8.422869769,400000.0,4.438642298,0.040835,0.041682127,0.029673591,74.0,75.5
19702,20.08368201,69.0,3.0,0.63181881,215300.0,2.426260704,0.065150952,0.070139802,0.093696763,66.0,67.5
19382,13.64985163,71.0,0.583333333,7.225521337,422300.0,3.682789099,0.050319678,0.053475266,0.007025761,71.0,71.0
19145,20.97902098,79.5,6.166666667,8.68043088,209900.0,11.29374337,0.131224393,0.093185241,0.036363636,77.0,78.25
8021,20.14051522,123.5,9.0,6.770473691,120400.0,11.68831169,0.108496678,0.32146749,0.111299435,122.0,122.75
19146,18.14159292,80.0,4.458333333,6.66758735,336600.0,14.68483816,0.053327392,0.095751427,0.013245033,79.0,79.5
19140,15.34090909,118.0,6.708333333,0.170556553,,,,0.391714382,0.07566638,118.0,118.0
19320,17.66467066,80.0,3.625,2.512774479,216400.0,1.216089804,0.066252311,0.099925521,0.062111801,77.0,78.5
19147,21.6374269,81.0,6.625,8.007181329,399000.0,8.24742268,0.07945614,0.086512957,0.009433962,79.0,80.0
19149,12.37113402,69.0,0.25,5.540671178,141100.0,8.705701079,0.124181432,0.12524558,0.100653595,66.0,67.5
19464,22.07446809,81.0,6.833333333,0.074575335,150000.0,-1.120632828,0.08184,0.168992248,0.061926606,72.5,76.75
19335,18.6440678,74.0,3.125,6.684850159,341600.0,1.757521597,0.049663349,0.046265627,0.016166282,73.5,73.75
8054,20.86330935,93.0,7.708333333,1.808451871,239200.0,0.631047539,0.051563545,0.137250209,0.039232781,89.5,91.25
8053,22.86374134,90.0,8.083333333,0.756111034,276800.0,2.861389818,0.046752168,0.091810814,0.061923584,88.0,89.0
19103,13.33333333,103.0,4.375,1.858168761,521400.0,-0.248708628,0.040024933,0.133685801,0.0,86.0,94.5
19403,14.7766323,76.0,1.5,3.456014363,271600.0,2.800908403,0.057776141,0.075656202,0.034013605,77.0,76.5
19139,14.47368421,86.0,2.75,0.069741748,,,,0.246686618,0.112651646,84.0,85.0
8081,19.21641791,106.0,7.916666667,1.31956912,182000.0,5.937136205,0.068840659,0.267249527,0.108311229,100.0,103.0
19128,20.43010753,79.0,5.958333333,3.130092529,245800.0,4.595744681,0.063592352,0.131556467,0.012987013,73.0,76.0
19460,17.37451737,70.0,1.708333333,4.29498688,296800.0,4.030844725,0.054690027,0.065798684,0.019148936,70.0,70.0
18974,22.0,68.0,3.8125,4.051926529,311400.0,2.704485488,0.052450225,0.038350765,0.039525692,66.5,67.25
21921,17.70186335,83.0,4.625,0.270680845,220900.0,3.85519511,0.061367134,0.147161434,0.058189655,80.0,81.5
19808,19.06976744,68.0,2.291666667,4.855682917,243400.0,5.826086957,0.057814297,0.053531702,0.041558442,66.0,67.0
19121,12.30769231,91.0,2.666666667,1.327164756,,,,0.179700499,0.055555556,94.5,92.75
19701,16.75126904,72.0,1.916666667,3.25921834,261000.0,2.877414269,0.062547893,0.063919489,0.074468085,69.0,70.5
19805,15.75342466,93.5,5.041666667,1.561938959,133400.0,4.463586531,0.096949025,0.157442748,0.077575758,89.0,91.25
19401,18.7250996,95.0,6.770833333,0.540671178,141900.0,3.803950256,0.122847075,0.141965318,0.086319218,80.0,87.5
19132,9.523809524,96.0,2.791666667,0.277585969,,,,0.462420382,0.05922865,97.0,96.5
19709,12.3655914,85.0,2.041666667,2.49551167,333600.0,5.636478784,0.035578537,0.058018165,0.088785047,82.5,83.75
8094,23.56828194,112.5,9.5,0.390139483,177600.0,1.834862385,0.05911036,0.202008929,0.115232833,108.0,110.25
19082,13.90728477,71.0,0.708333333,0.883855821,88800.0,10.44776119,0.124403153,0.299435028,0.090408805,68.0,69.5
19130,17.39130435,82.0,3.875,7.790360447,379900.0,5.880713489,0.061116083,0.122080993,0.00968523,81.0,81.5
8012,23.13829787,108.0,9.25,1.377572159,189600.0,3.493449782,0.072616034,0.177081616,0.091247672,95.0,101.5
19063,24.24242424,73.0,6.333333333,3.070708466,388300.0,7.235570284,0.050520216,0.057779456,0.032679739,70.0,71.5
19115,14.28571429,72.5,1.0,4.094738296,233700.0,7.547169811,0.072828412,0.085998579,0.052341598,71.5,72.0
8096,23.4421365,103.0,9.104166667,0.379781798,169900.0,1.797483523,0.05942319,0.173245992,0.093532338,86.5,94.75
18966,20.21276596,73.0,4.291666667,6.087556967,349600.0,1.864801865,0.050875286,0.048025459,0.03313253,72.0,72.5
19114,16.8,75.0,2.208333333,6.962436128,200700.0,6.869009585,0.091893373,0.093049078,0.047732697,68.0,71.5
8080,23.86706949,99.0,9.041666667,0.559315012,236400.0,-1.211867948,0.053443316,0.137038738,0.078212291,89.5,94.25
18951,13.44086022,77.5,1.208333333,2.894627814,267500.0,1.74971472,0.06362243,0.067891973,0.05801105,69.0,73.25
19152,15.45454545,63.0,0.666666667,7.429912995,199300.0,10.72222222,0.093577521,0.08853519,0.039325843,68.0,65.5
19083,13.55932203,64.0,0.166666667,1.871979008,331100.0,7.639791938,0.046115977,0.059307605,0.045454545,61.0,62.5
19047,24.16666667,69.0,5.416666667,3.512636376,351800.0,1.852924146,0.048166572,0.047904192,0.049242424,68.0,68.5
19116,13.76146789,71.0,0.625,4.645767159,237000.0,6.23038996,0.0627173,0.078445571,0.043076923,67.0,69.0
19141,11.88118812,84.0,1.875,1.120701561,98600.0,-5.82617001,0.198559838,0.187663551,0.099601594,86.5,85.25
19426,17.00404858,75.5,2.375,4.513879298,354300.0,4.175242576,0.050465707,0.049750554,0.019498607,77.0,76.25
19136,13.60946746,69.0,0.333333333,3.960088386,151600.0,10.65693431,0.131437995,0.117270318,0.086629002,68.0,68.5
19026,20.85308057,89.0,7.291666667,0.041430742,163500.0,1.932668329,0.065510703,0.226277372,0.054329372,69.5,79.25
19138,10.76923077,78.0,0.791666667,1.202182019,115600.0,2.030008826,0.157906574,0.164383562,0.101851852,87.0,82.5
19154,17.98561151,72.0,2.625,4.523546471,212700.0,6.938159879,0.097423601,0.073283225,0.062937063,74.0,73.0
8016,17.26384365,112.0,7.166666667,1.481839525,210500.0,7.507660878,0.056361045,0.170441459,0.092342342,105.5,108.75
19713,21.4953271,69.5,4.0,1.33406988,202900.0,4.749612803,0.070946279,0.050475185,0.062761506,61.0,65.25
19151,18.04511278,101.0,7.083333333,1.59163099,136900.0,1.935964259,0.137830533,0.123568282,0.090909091,102.5,101.75
19087,15.31531532,72.0,1.375,3.985637343,531200.0,4.054848188,0.034920934,0.059184481,0.010033445,69.0,70.5
19002,16.43192488,81.0,3.166666667,5.055931501,407300.0,2.491192753,0.044853916,0.050603348,0.026923077,78.0,79.5
19135,18.03278689,71.0,2.416666667,0.856235327,120900.0,8.042895442,0.120909843,0.174265216,0.090305445,66.0,68.5
8043,20.35087719,87.0,6.916666667,2.828338627,289000.0,3.324991062,0.059138408,0.125901009,0.082061069,86.0,86.5
19050,15.90909091,96.0,5.583333333,0.04695484,125600.0,-1.644479248,0.100772293,0.261893321,0.094495413,68.0,82.0
19119,16.54676259,76.0,2.25,5.093219169,271500.0,10.14198783,0.060195212,0.083564756,0.048338369,72.0,74.0
19038,21.93548387,68.0,3.75,5.327302859,293100.0,4.790847336,0.059269874,0.060177917,0.037681159,71.0,69.5
18901,18.18181818,82.5,4.958333333,4.582930534,407400.0,3.47980696,0.044739813,0.055236191,0.013574661,80.5,81.5
18940,15.28384279,76.0,1.791666667,3.733600331,456700.0,1.760249554,0.040214583,0.051208078,0.028169014,71.5,73.75
8075,22.1719457,99.0,8.583333333,0.857616351,199200.0,7.212055974,0.063047189,0.196287604,0.070652174,101.0,100.0
19454,16.8,65.0,1.083333333,3.606546057,330000.0,3.092783505,0.05319697,0.0552,0.02173913,64.0,64.5
8003,21.14695341,98.0,8.25,2.496892694,314400.0,4.174950298,0.063072519,0.08391338,0.050691244,85.0,91.5
8046,17.15328467,110.0,6.958333333,3.190167104,152300.0,15.99390708,0.078798424,0.285579996,0.136273864,114.0,112.0
19125,14.28571429,79.0,1.833333333,5.507526585,265000.0,6.169871795,0.067618868,0.107492795,0.010723861,72.5,75.75
19468,14.74358974,71.0,0.916666667,2.387101229,254900.0,2.328382176,0.063930953,0.063069909,0.024096386,66.5,68.75
19406,17.39130435,59.0,1.166666667,3.129402016,321500.0,7.130956348,0.045832037,0.081239531,0.010309278,58.0,58.5
8055,17.36526946,116.0,7.458333333,0.658748792,341100.0,2.370948379,0.043799472,0.094597309,0.048832272,98.0,107.0
19355,14.50381679,78.0,1.75,6.341665516,469100.0,3.280493175,0.044721808,0.042525437,0.018404908,69.0,73.5
19142,6.837606838,116.0,4.375,1.273995305,61100.0,19.56947162,,0.351134846,0.104562738,108.5,112.25
19053,15.31531532,74.0,1.5625,5.254799061,292500.0,4.240912331,0.056817094,0.053282374,0.029535865,72.0,73.0
19802,22.4137931,83.0,7.25,1.610965336,99900.0,8.0,0.13951952,0.264086897,0.086118252,75.5,79.25
19810,15.38461538,61.5,0.541666667,6.595774064,318400.0,3.612105434,0.053759422,0.042854035,0.020304569,63.5,62.5
19018,19.31818182,81.0,5.291666667,0.113934539,137800.0,3.765060241,0.095050798,0.248059941,0.076591154,68.0,74.5
8002,20.3125,91.0,7.375,2.561800856,233400.0,3.137428193,0.051752356,0.123313461,0.083969466,85.0,88.0
8060,19.8156682,107.0,8.166666667,0.101505317,216200.0,2.659069326,0.054500463,0.168044747,0.073806078,94.0,100.5
19107,15.2,94.0,4.666666667,1.365142936,301200.0,0.601202405,0.093691899,0.216478191,0.0,76.5,85.25
19150,17.77777778,88.0,5.541666667,7.39331584,166800.0,11.27418279,0.120803357,0.098211903,0.078804348,87.5,87.75
8088,22.67206478,115.0,9.375,1.374810109,260000.0,1.364522417,0.06175,0.119567717,0.057692308,111.0,113.0
19428,16.90140845,76.0,2.5,2.070156056,316000.0,1.902612061,0.060971519,0.12649628,0.007672634,76.0,76.0
18944,17.58241758,77.0,2.958333333,4.415826543,310000.0,4.4826424,0.054341935,0.04523464,0.016042781,74.0,75.5
19438,11.85185185,77.5,0.958333333,2.294572573,325400.0,2.294875825,0.050396435,0.0482068,0.033816425,78.0,77.75
8052,19.46902655,95.0,7.208333333,0.568982185,170900.0,4.462102689,0.071772967,0.168178071,0.066176471,86.0,90.5
19133,11.23595506,109.0,4.083333333,0.077337384,,,,0.432768362,0.065274151,102.5,105.75
19803,22.72727273,64.5,3.8125,4.471758044,339100.0,3.795531068,0.046540843,0.040892193,0.022727273,64.0,64.25
8105,7.594936709,112.0,3.666666667,2.719237674,,,,0.270287141,0.110854503,107.5,109.75
19123,14.35897436,104.5,5.166666667,3.376605441,378300.0,5.670391061,0.066415543,0.129106188,0.00591716,85.5,95.0
19064,17.39130435,66.5,1.333333333,1.175252037,302800.0,2.021563342,0.050392999,0.062125107,0.024137931,59.5,63.0
19007,18.05555556,77.0,3.416666667,3.464991023,178900.0,6.869772999,0.09666294,0.112888483,0.089068826,70.0,73.5
8109,19.29824561,117.0,8.458333333,5.653915205,163100.0,10.27721433,0.079307174,0.20754182,0.099726776,128.0,122.5
19122,14.94252874,92.5,3.916666667,6.032315978,,,,0.078590786,0.034482759,83.5,88.0
19040,23.59550562,67.5,4.833333333,3.9497307,276700.0,3.944402705,0.064654861,0.046831183,0.041916168,68.5,68.0
19348,14.35897436,78.0,1.666666667,4.053307554,385000.0,6.944444444,0.041828571,0.057408595,0.039106145,69.0,73.5
19027,26.66666667,82.0,7.958333333,0.244441376,254900.0,0.552268245,0.055531581,0.11498383,0.09375,77.5,79.75
19006,21.83098592,77.0,6.0,1.417621875,397300.0,5.050237969,0.043189026,0.059308072,0.05,76.0,76.5
19061,15.17857143,82.0,2.708333333,0.066979699,139600.0,2.421129861,0.09719914,0.210013908,0.079470199,62.0,72.0
19010,10.90909091,84.0,1.625,2.135064218,597800.0,8.968282902,0.042290064,0.059892606,0.034482759,77.0,80.5
19106,17.30769231,91.0,5.458333333,1.592321503,392800.0,5.026737968,0.042556008,0.152480098,0.024096386,88.5,89.75
19046,15.04424779,79.0,2.166666667,1.128987709,325000.0,5.382619974,0.046350769,0.09030837,0.028455285,74.0,76.5
19422,15.15151515,72.0,1.25,2.620494407,415200.0,2.039813222,0.038102119,0.073301549,0.008130081,76.0,74.0
19014,17.59259259,78.0,3.375,0.858306864,231800.0,4.273504274,0.054408973,0.092547491,0.031578947,64.0,71.0
8028,23.37662338,97.0,8.791666667,2.983703908,178200.0,2.886836028,0.060892256,0.120689655,0.132142857,102.0,99.5
19023,17.5,88.0,5.208333333,3.404916448,68500.0,27.79850746,0.187343066,0.403829787,0.126448894,68.0,78.0
8057,22.72727273,123.0,9.708333333,1.71730424,442700.0,-0.583876039,0.036342896,0.089735099,0.044280443,112.0,117.5
8108,21.80451128,95.0,8.125,3.781245684,264100.0,9.676079734,0.074047709,0.077481042,0.093617021,77.0,86.0
18976,12.90322581,77.0,1.125,3.359342632,380500.0,2.97699594,0.04973456,0.039140022,0.035211268,71.0,74.0
19342,11.94029851,69.0,0.208333333,1.619941997,431900.0,1.815181518,0.034433897,0.054819061,0.013071895,65.0,67.0
8034,19.76744186,92.5,7.125,5.923215026,247400.0,5.321413367,0.067275667,0.077806122,0.073770492,86.0,89.25
19008,23.1884058,62.5,3.958333333,1.53293744,348900.0,3.439075007,0.040942964,0.044424831,0.026490066,68.0,65.25
19090,19.6969697,66.0,2.541666667,3.182571468,262000.0,6.201864613,0.059885496,0.055589681,0.044198895,69.0,67.5
19073,14.63414634,95.0,4.041666667,3.813009253,440500.0,5.357569959,0.039555051,0.053756477,0.012048193,75.0,85.0
8015,22.27074236,125.0,9.583333333,0.627675735,152600.0,12.12343865,0.085733945,0.289728682,0.118171683,105.0,115.0
21901,17.73049645,103.5,7.041666667,0.683607237,229400.0,4.367606915,0.064215344,0.143773585,0.06824147,95.0,99.25
19804,14.13043478,68.0,0.375,1.167656401,185400.0,3.633314701,0.079352751,0.066813049,0.117370892,61.5,64.75
18914,19.6969697,78.0,5.0,5.535837591,362800.0,3.009653606,0.046761301,0.041466498,0.036585366,82.5,80.25
19440,22.03389831,70.0,4.583333333,2.137826267,298500.0,1.461590755,0.066247906,0.05049435,0.041958042,64.0,67.0
18902,15.90909091,95.5,5.5,5.714680293,493000.0,3.614964271,0.040634888,0.040836904,0.049382716,92.0,93.75
8077,18.46153846,93.0,6.541666667,2.467891175,262600.0,8.244023083,0.036576542,0.118841445,0.057788945,92.0,92.5
19801,14.1509434,98.0,4.375,0.004833587,,,,0.291183295,0.103585657,80.5,89.25
8505,19.85294118,104.0,8.041666667,0.696726971,245000.0,4.566794708,0.043677551,0.107086614,0.073529412,97.0,100.5
8085,22.60869565,115.5,9.416666667,0.265156746,268400.0,2.36460717,0.046084203,0.110035211,0.114666667,96.5,106.0
19703,11.26760563,68.0,0.125,2.63016158,206200.0,-1.292484442,0.089704171,0.066203704,0.104895105,69.5,68.75
19809,23.25581395,68.0,4.729166667,3.832343599,219900.0,3.142589118,0.071782628,0.063001605,0.070063694,68.0,68.0
19015,14.77272727,71.0,1.041666667,0.620770612,140900.0,7.969348659,0.066174592,0.207843137,0.061320755,68.0,69.5
19044,15.38461538,61.0,0.5,1.126225659,267800.0,2.096835684,0.054977595,0.052018634,0.037313433,61.0,61.0
8033,21.25,102.0,8.541666667,5.907333241,453600.0,1.499216827,0.038527337,0.051717484,0.007462687,87.0,94.5
19465,21.42857143,83.0,6.875,3.416655158,279400.0,3.904797322,0.057036507,0.061189412,0.04494382,78.0,80.5
19707,26.08695652,71.0,6.208333333,7.413340699,424100.0,6.07803902,0.038901203,0.037755102,0.0,66.0,68.5
19001,18.82352941,65.5,2.0,1.787045988,255800.0,3.520841764,0.063893667,0.059125189,0.035714286,57.5,61.5
8110,17.55725191,134.5,8.0,2.427150946,123500.0,20.25316456,0.080364372,0.279151943,0.111111111,90.0,112.25
19054,20.0,70.0,3.25,2.708879989,240900.0,4.739130435,0.054977169,0.054354944,0.084337349,66.5,68.25
19462,20.0,98.0,7.791666667,5.888689408,355300.0,6.664665266,0.051975795,0.074888227,0.014925373,91.0,94.5
19126,10.52631579,74.0,0.458333333,1.142797956,153100.0,9.123307199,0.145996081,0.131689402,0.083665339,72.0,73.0
19057,24.46808511,76.5,6.770833333,0.879022234,215000.0,2.723363593,0.062195349,0.067218543,0.083743842,69.5,73.0
18938,14.73214286,93.0,3.583333333,3.421488745,606600.0,5.422314911,0.042720079,0.050970874,0.038095238,83.0,88.0
19363,14.77272727,94.5,4.25,4.052617042,255500.0,5.797101449,0.059154599,0.066211021,0.038709677,82.0,88.25
18969,20.23809524,71.0,3.541666667,4.639552548,259300.0,3.471667997,0.070539915,0.050561798,0.02962963,64.5,67.75
8107,20.30075188,102.0,8.208333333,0.404640243,164800.0,4.834605598,0.078865291,0.206934507,0.109042553,96.5,99.25
8062,23.46368715,96.5,8.833333333,0.767849745,346900.0,1.137026239,0.03785529,0.06289557,0.06918239,96.5,96.5
19003,7.272727273,67.0,0.041666667,3.670073194,325400.0,2.812006319,0.060669945,0.064271255,0.031496063,67.0,67.0
19806,16.83168317,89.0,4.729166667,5.058693551,257900.0,2.463249901,0.053039938,0.146095718,0.011494253,88.0,88.5
19056,31.81818182,64.0,5.333333333,1.358928325,264900.0,1.45538108,0.057497169,0.057452792,0.104895105,68.0,66.0
18964,12.5,70.5,0.416666667,3.811628228,276200.0,4.305135952,0.06326937,0.062015504,0.020833333,65.0,67.75
19096,21.11111111,81.0,6.458333333,2.545919072,512400.0,4.742436631,0.034391101,0.047411918,0.009174312,71.0,76.0
19473,18.88888889,84.0,5.666666667,2.472034249,314300.0,4.662004662,0.046251989,0.062976467,0.073684211,74.5,79.25
8009,22.4852071,101.0,8.708333333,2.349123049,205200.0,4.854368932,0.071457115,0.186209744,0.093126386,101.0,101.0
19525,12.64367816,70.0,0.291666667,1.157298716,287500.0,1.733899505,0.06776,0.066057839,0.036866359,74.0,72.0
19036,14.94252874,76.0,1.5625,1.046126226,128900.0,5.742411813,0.092288596,0.254017857,0.068541301,68.0,72.0
8070,25.84745763,175.0,10.0,1.36928601,142400.0,5.014749263,0.079136236,0.156969697,0.135135135,184.0,179.5
19425,19.08396947,85.0,5.875,5.808589974,483500.0,2.371374127,0.04111272,0.055121043,0.013513514,82.0,83.5
8069,20.2247191,147.0,9.208333333,0.147769645,105900.0,0.953288847,0.102294618,0.225888325,0.097378277,123.0,135.0
19129,8.75,68.0,0.083333333,0.984670626,216200.0,3.544061303,0.10380666,0.190288714,0.017241379,64.5,66.25
19390,13.63636364,78.0,1.458333333,0.609031902,284000.0,1.103595586,0.05496831,0.071261135,0.046052632,70.0,74.0
18960,19.51219512,87.0,6.375,2.909128573,277200.0,2.363367799,0.054116162,0.058625661,0.016393443,81.0,84.0
8030,19.81981982,119.0,8.666666667,7.255903881,98500.0,29.43495401,0.139360406,0.355633803,0.099009901,114.0,116.5
19078,21.91780822,72.0,5.125,0.640104958,173600.0,4.076738609,0.079423963,0.121349446,0.062240664,68.0,70.0
19030,18.36734694,77.0,3.5,3.905537909,249600.0,4.829903402,0.065965545,0.060904613,0.073529412,74.0,75.5
19118,20.0,77.0,4.875,6.382405745,536100.0,2.328688681,0.047183361,0.05258216,0.017857143,77.0,77.0
19055,20.45454545,77.5,5.625,3.516088938,214200.0,12.67753814,0.085728291,0.067828723,0.122905028,73.0,75.25
8048,24.54545455,98.0,9.104166667,0.139483497,281600.0,2.81124498,0.053039773,0.163583252,0.089285714,92.0,95.0
8010,14.70588235,117.5,6.291666667,1.492887723,162500.0,2.394454946,0.085667692,0.271388499,0.095607235,116.0,116.75
8031,17.39130435,114.0,7.416666667,4.383372462,146300.0,4.5,0.104354067,0.232794734,0.06940874,103.0,108.5
8004,27.39726027,120.0,9.916666667,3.342770336,174800.0,5.747126437,0.078878719,0.196202532,0.087557604,108.0,114.0
8318,24.80620155,119.5,9.833333333,3.658334484,191900.0,8.972174901,0.032944242,0.098105548,0.117241379,133.5,126.5
8051,21.21212121,111.5,8.916666667,3.306863693,160900.0,2.484076433,0.073449347,0.204534005,0.07635468,128.0,119.75
19004,22.0,120.0,9.458333333,4.477972656,514300.0,4.66015466,0.028146996,0.062578223,0.02,93.0,106.5
8079,18.01242236,138.0,8.333333333,0.366662063,96900.0,0.62305296,0.067636739,0.21192053,0.15625,133.5,135.75
19475,18.46153846,88.0,6.041666667,6.711089629,291800.0,6.070519811,0.040438657,0.048093842,0.036585366,80.0,84.0
19086,19.19191919,103.5,7.666666667,0.451595084,323000.0,2.344740177,0.037027864,0.086737035,0.015873016,68.0,85.75
19734,15.78947368,95.5,5.375,5.429498688,296400.0,6.31276901,0.05164305,0.052528228,0.121495327,101.0,98.25
19312,19.56521739,78.5,5.083333333,4.102333932,633400.0,3.496732026,0.035438901,0.039934354,0.01369863,80.5,79.5
8106,29.54545455,80.0,7.833333333,5.089766607,196200.0,9.670206819,0.06733945,0.139534884,0.054054054,98.0,89.0
19072,9.302325581,90.5,2.083333333,3.135616628,536200.0,4.583577141,0.038791496,0.057285181,0.010869565,84.0,87.25
8093,19.51219512,112.0,8.291666667,1.041983151,131200.0,3.063629222,0.082545732,0.228212703,0.142394822,102.5,107.25
19317,14.73684211,109.0,5.833333333,6.801546748,471600.0,5.692514567,0.051287108,0.065068493,0.035087719,98.0,103.5
19102,7.608695652,147.0,5.25,2.951249827,362100.0,2.115059222,0.065639326,0.168831169,0.0,77.0,112.0
19344,19.60784314,92.0,7.0,5.711227731,255200.0,4.761904762,0.073530564,0.041281139,0.086206897,74.0,83.0
21911,23.80952381,82.0,7.5,2.05082171,233700.0,4.939380332,0.060658964,0.114193548,0.050847458,82.5,82.25
19350,10.98901099,78.0,0.875,2.666068223,382400.0,3.519220357,0.045298117,0.074273412,0.036231884,76.5,77.25
8083,23.21428571,110.0,9.333333333,1.28159094,174300.0,3.136094675,0.072145726,0.183635228,0.102040816,98.0,104.0
19060,20.0,99.0,7.875,1.686921696,426600.0,0.874911327,0.028860759,0.055894786,0.025210084,84.0,91.5
19021,22.91666667,85.0,7.625,1.546747687,194200.0,11.28939828,0.077451081,0.114971573,0.131868132,76.0,80.5
19807,20.43010753,113.0,8.75,5.107029416,727200.0,0.608743774,0.025559681,0.053830228,0.0,82.0,97.5
8022,11.11111111,116.0,4.791666667,0.350089767,269200.0,-0.664206642,0.039843982,0.079376329,0.080357143,91.0,103.5
8322,14.85148515,87.0,3.083333333,0.180914238,181700.0,2.308558559,0.06106219,0.174585003,0.150819672,90.0,88.5
8086,24.65753425,101.0,9.291666667,0.145007596,183200.0,-0.217864924,0.065720524,0.170881226,0.121076233,91.0,96.0
8071,19.0,104.0,7.583333333,0.552409888,174000.0,2.292768959,0.053655172,0.162433155,0.090534979,104.0,104.0
18073,18.18181818,93.0,6.416666667,0.397735119,250600.0,2.494887526,0.068994413,0.090726817,0.055248619,73.0,83.0
8098,23.93162393,160.5,9.875,2.181328546,214700.0,5.296714076,0.048383791,0.078680203,0.075268817,133.5,147.0
19127,16.21621622,83.5,3.458333333,0.797541776,225600.0,0.400534045,0.060651596,,,82.0,82.75
19137,28.57142857,72.0,6.583333333,4.46761497,154000.0,14.83967189,0.09988961,0.142643764,0.062827225,77.0,74.5
